"timepoint","state","y","ysl_kansas_lag1","y_lag1","latitude","longitude","total_qtrly_wages","emplvlcapita","y_lag2","ysl_kansas_lag2","y_lag3","ysl_kansas_lag3","y_lag4","ysl_kansas_lag4","y_lag5","ysl_kansas_lag5","nearst_neighbor1","nearst_neighbor2","nearst_neighbor3","nearst_neighbor4","nearst_neighbor1_lag1","nearst_neighbor2_lag1","nearst_neighbor3_lag1","nearst_neighbor4_lag1","nearst_neighbor1_lag2","nearst_neighbor2_lag2","nearst_neighbor3_lag2","nearst_neighbor4_lag2","nearst_neighbor1_lag3","nearst_neighbor2_lag3","nearst_neighbor3_lag3","nearst_neighbor4_lag3","nearst_neighbor1_lag4","nearst_neighbor2_lag4","nearst_neighbor3_lag4","nearst_neighbor4_lag4"
49,"Kansas",0.00980723811479933,0.0373156682797003,0.00629914931080044,39.048191,-95.677956,9938023234,0.474780805603515,0.0063524347394992,0.0378210715308834,0.00640652898040095,0.0383391197607544,0.00646145030840017,0.038870310262901,0.00866835694739976,0.0267129922852494,0.00622254125260113,0.0125889948861992,0.0115831527437997,0.0106425882896986,0.00949286458540044,0.00915821802010086,0.0086839285128999,0.0126495324663001,0.00963573747690027,0.00926418972649934,0.00878340225279928,0.0128165122994996,0.00978231792639939,0.00937241603079997,0.00888493975990023,0.0129878943156996,0.00993274766910091,0.00948296894100054,0.00898860506359966,0.0131638548912001
50,"Kansas",0.0096951556062006,0.0516285117152839,0.00980723811479933,39.048191,-95.677956,10027689519,0.486189196733179,0.00629914931080044,0.0373156682797003,0.0063524347394992,0.0378210715308834,0.00640652898040095,0.0383391197607544,0.00646145030840017,0.038870310262901,0.00617657600349908,0.0124045466212017,0.0114113663294013,0.0104978731995011,0.0223928213963998,0.00943001736330018,0.0106876439012016,0.0115333962109005,0.00949286458540044,0.00915821802010086,0.0086839285128999,0.0126495324663001,0.00963573747690027,0.00926418972649934,0.00878340225279928,0.0128165122994996,0.00978231792639939,0.00937241603079997,0.00888493975990023,0.0129878943156996
51,"Kansas",0.0095854315573991,0.0508429635418577,0.0096951556062006,39.048191,-95.677956,9751357525,0.476407018018878,0.00980723811479933,0.0516285117152839,0.00629914931080044,0.0373156682797003,0.0063524347394992,0.0378210715308834,0.00640652898040095,0.0383391197607544,0.0061312347169995,0.0122250563668,0.0112441001486001,0.0103566567508988,0.0218281623854999,0.00931130666829993,0.0105380378746993,0.0113869109431004,0.0223928213963998,0.00943001736330018,0.0106876439012016,0.0115333962109005,0.00949286458540044,0.00915821802010086,0.0086839285128999,0.0126495324663001,0.00963573747690027,0.00926418972649934,0.00878340225279928,0.0128165122994996
52,"Kansas",0.0094779927146007,0.0500797554879889,0.0095854315573991,39.048191,-95.677956,10450761825,0.481018153807805,0.0096951556062006,0.0508429635418577,0.00980723811479933,0.0516285117152839,0.00629914931080044,0.0373156682797003,0.0063524347394992,0.0378210715308834,0.00608650485680151,0.0120503279874988,0.0110811803304998,0.0102188151363016,0.0212896055348999,0.00919521970720005,0.0103921243709006,0.011243923232799,0.0218281623854999,0.00931130666829993,0.0105380378746993,0.0113869109431004,0.0223928213963998,0.00943001736330018,0.0106876439012016,0.0115333962109005,0.00949286458540044,0.00915821802010086,0.0086839285128999,0.0126495324663001
53,"Kansas",0.0137764458669007,0.0493379121466424,0.0094779927146007,39.048191,-95.677956,10041615094,0.467500108948304,0.0095854315573991,0.0500797554879889,0.0096951556062006,0.0508429635418577,0.00980723811479933,0.0516285117152839,0.00629914931080044,0.0373156682797003,0.0163352687501988,0.0266790350488009,0.0145931737119991,0.0080216462889986,0.0207753894150997,0.00908167182350006,0.010249770303,0.0111043096166004,0.0212896055348999,0.00919521970720005,0.0103921243709006,0.011243923232799,0.0218281623854999,0.00931130666829993,0.0105380378746993,0.0113869109431004,0.0223928213963998,0.00943001736330018,0.0106876439012016,0.0115333962109005
54,"Kansas",0.0135611131552,0.0702367229441932,0.0137764458669007,39.048191,-95.677956,9943150845,0.474906707106707,0.0094779927146007,0.0493379121466424,0.0095854315573991,0.0500797554879889,0.0096951556062006,0.0508429635418577,0.00980723811479933,0.0516285117152839,0.0160513000145013,0.0259114995493999,0.0143351960568001,0.00793270314500027,0.0175034952775999,0.0163223586885,0.0212217315434984,0.0162251255525998,0.0207753894150997,0.00908167182350006,0.010249770303,0.0111043096166004,0.0212896055348999,0.00919521970720005,0.0103921243709006,0.011243923232799,0.0218281623854999,0.00931130666829993,0.0105380378746993,0.0113869109431004
55,"Kansas",0.0133520083003997,0.0686797547149466,0.0135611131552,39.048191,-95.677956,9835413390,0.467258416146316,0.0137764458669007,0.0702367229441932,0.0094779927146007,0.0493379121466424,0.0095854315573991,0.0500797554879889,0.0096951556062006,0.0508429635418577,0.0157766873265999,0.0251849547051002,0.0140854340549001,0.00784547663620039,0.0171071637084008,0.0160135946673989,0.0206872781389009,0.0159348065777003,0.0175034952775999,0.0163223586885,0.0212217315434984,0.0162251255525998,0.0207753894150997,0.00908167182350006,0.010249770303,0.0111043096166004,0.0212896055348999,0.00919521970720005,0.0103921243709006,0.011243923232799
56,"Kansas",0.0131488661006998,0.0671910564107406,0.0133520083003997,39.048191,-95.677956,10633993849,0.474596402279808,0.0135611131552,0.0686797547149466,0.0137764458669007,0.0702367229441932,0.0094779927146007,0.0493379121466424,0.0095854315573991,0.0500797554879889,0.015510976436099,0.0244962096380998,0.0138435047017005,0.00775991847620006,0.0167265634256992,0.0157155062020014,0.0201770285605001,0.0156541807323993,0.0171071637084008,0.0160135946673989,0.0206872781389009,0.0159348065777003,0.0175034952775999,0.0163223586885,0.0212217315434984,0.0162251255525998,0.0207753894150997,0.00908167182350006,0.010249770303,0.0111043096166004
57,"Kansas",0.0106316761964003,0.0657658740485599,0.0131488661006998,39.048191,-95.677956,10256945709,0.463975592698338,0.0133520083003997,0.0671910564107406,0.0135611131552,0.0686797547149466,0.0137764458669007,0.0702367229441932,0.0094779927146007,0.0493379121466424,0.0204279669013001,0.019436986923699,0.0157159350073997,0.0169862571408999,0.0163607888810002,0.0154275521163001,0.0196893871698993,0.015382771918901,0.0167265634256992,0.0157155062020014,0.0201770285605001,0.0156541807323993,0.0171071637084008,0.0160135946673989,0.0206872781389009,0.0159348065777003,0.0175034952775999,0.0163223586885,0.0212217315434984,0.0162251255525998
58,"Kansas",0.0104989657864003,0.0889046618046252,0.0106316761964003,39.048191,-95.677956,10345283359,0.478034117196962,0.0131488661006998,0.0657658740485599,0.0133520083003997,0.0671910564107406,0.0135611131552,0.0686797547149466,0.0137764458669007,0.0702367229441932,0.0200031726869998,0.0190040031100001,0.0154247991165999,0.0166544025943001,0.0129068693857999,0.0111602499860002,0.0143309476971005,0.0261137788185994,0.0163607888810002,0.0154275521163001,0.0196893871698993,0.015382771918901,0.0167265634256992,0.0157155062020014,0.0201770285605001,0.0156541807323993,0.0171071637084008,0.0160135946673989,0.0206872781389009,0.0159348065777003
59,"Kansas",0.0103692928042989,0.0864014778646272,0.0104989657864003,39.048191,-95.677956,10428131937,0.472866259148358,0.0106316761964003,0.0889046618046252,0.0131488661006998,0.0657658740485599,0.0133520083003997,0.0671910564107406,0.0135611131552,0.0686797547149466,0.0195953731658012,0.0185886483469009,0.0151434641439003,0.0163344228061,0.0126799010318006,0.0109970588775994,0.0140487910354992,0.0254032297904008,0.0129068693857999,0.0111602499860002,0.0143309476971005,0.0261137788185994,0.0163607888810002,0.0154275521163001,0.0196893871698993,0.015382771918901,0.0167265634256992,0.0157155062020014,0.0201770285605001,0.0156541807323993
60,"Kansas",0.0102425547818008,0.0840444964458496,0.0103692928042989,39.048191,-95.677956,11418321604,0.479034821689287,0.0104989657864003,0.0864014778646272,0.0106316761964003,0.0889046618046252,0.0131488661006998,0.0657658740485599,0.0133520083003997,0.0671910564107406,0.0192035688027996,0.0181898728994003,0.0148714466371995,0.0160256948792004,0.0124598604538999,0.0108380718556003,0.0137762325639006,0.0247291672698999,0.0126799010318006,0.0109970588775994,0.0140487910354992,0.0254032297904008,0.0129068693857999,0.0111602499860002,0.0143309476971005,0.0261137788185994,0.0163607888810002,0.0154275521163001,0.0196893871698993,0.015382771918901
61,"Kansas",0.00609123528739985,0.0818199865880497,0.0102425547818008,39.048191,-95.677956,10519752366,0.467490183522208,0.0103692928042989,0.0840444964458496,0.0104989657864003,0.0864014778646272,0.0106316761964003,0.0889046618046252,0.0131488661006998,0.0657658740485599,0.00651407848399899,0.0160332926745994,0.00262213646290022,0.00578657260599869,0.0122464408980996,0.0106831308611,0.01351279987,0.0240888540258997,0.0124598604538999,0.0108380718556003,0.0137762325639006,0.0247291672698999,0.0126799010318006,0.0109970588775994,0.0140487910354992,0.0254032297904008,0.0129068693857999,0.0111602499860002,0.0143309476971005,0.0261137788185994
62,"Kansas",0.0146139017787004,0.0442933575820893,0.00609123528739985,39.048191,-95.677956,10876457639,0.479081831870329,0.0102425547818008,0.0818199865880497,0.0103692928042989,0.0840444964458496,0.0104989657864003,0.0864014778646272,0.0106316761964003,0.0889046618046252,0.0142773584314,0.0230607780534999,0.0227317910413998,0.0176123357190008,0.0493658950656997,0.00901561648669968,0.00555734742039959,0.00389041611880003,0.0122464408980996,0.0106831308611,0.01351279987,0.0240888540258997,0.0124598604538999,0.0108380718556003,0.0137762325639006,0.0247291672698999,0.0126799010318006,0.0109970588775994,0.0140487910354992,0.0254032297904008
63,"Kansas",-0.00633407858819979,0.0623337896157652,0.0146139017787004,39.048191,-95.677956,11131274927,0.472404989140492,0.00609123528739985,0.0442933575820893,0.0102425547818008,0.0818199865880497,0.0103692928042989,0.0840444964458496,0.0104989657864003,0.0864014778646272,0.00104018562450037,0.0110780671610993,-0.00618347461569968,-0.00581439933630001,0.0212017803871998,0.00998598781809967,0.0102818491615011,0.0119524993249005,0.0493658950656997,0.00901561648669968,0.00555734742039959,0.00389041611880003,0.0122464408980996,0.0106831308611,0.01351279987,0.0240888540258997,0.0124598604538999,0.0108380718556003,0.0137762325639006,0.0247291672698999
64,"Kansas",0.0496980341522999,0.0751423585679817,-0.00633407858819979,39.048191,-95.677956,11680044261,0.47850522423292,0.0146139017787004,0.0623337896157652,0.00609123528739985,0.0442933575820893,0.0102425547818008,0.0818199865880497,0.0103692928042989,0.0840444964458496,0.0372199793479009,0.0840462860090998,0.00104889408789965,0.0172092025470008,0.0613366591208013,0.00151851682029935,0.0239991064253005,-0.0101673724503009,0.0212017803871998,0.00998598781809967,0.0102818491615011,0.0119524993249005,0.0493658950656997,0.00901561648669968,0.00555734742039959,0.00389041611880003,0.0122464408980996,0.0106831308611,0.01351279987,0.0240888540258997
65,"Kansas",0.0164664257043992,0.053758316937266,0.0496980341522999,39.048191,-95.677956,11637483682,0.471172943997998,-0.00633407858819979,0.0751423585679817,0.0146139017787004,0.0623337896157652,0.00609123528739985,0.0442933575820893,0.0102425547818008,0.0818199865880497,-2.07329198005368e-05,-0.0231751076858995,0.0227694386177006,0.0119318816803986,0.0312551861237989,0.0149914669027016,0.000284318591699417,0.0137275516103994,0.0613366591208013,0.00151851682029935,0.0239991064253005,-0.0101673724503009,0.0212017803871998,0.00998598781809967,0.0102818491615011,0.0119524993249005,0.0493658950656997,0.00901561648669968,0.00555734742039959,0.00389041611880003
66,"Kansas",0.00388040874000062,0.056801788678054,0.0164664257043992,39.048191,-95.677956,11614979335,0.481708836611191,0.0496980341522999,0.053758316937266,-0.00633407858819979,0.0751423585679817,0.0146139017787004,0.0623337896157652,0.00609123528739985,0.0442933575820893,0.0065775397671004,-0.0132458887367992,-0.0214584027309996,0.00500139653240161,0.0476856415124995,0.0088317028536995,0.0171895201065002,0.0200470621667002,0.0312551861237989,0.0149914669027016,0.000284318591699417,0.0137275516103994,0.0613366591208013,0.00151851682029935,0.0239991064253005,-0.0101673724503009,0.0212017803871998,0.00998598781809967,0.0102818491615011,0.0119524993249005
67,"Kansas",0.0111961629589992,0.02189653010769,0.00388040874000062,39.048191,-95.677956,11400598610,0.477976397806077,0.0164664257043992,0.056801788678054,0.0496980341522999,0.053758316937266,-0.00633407858819979,0.0751423585679817,0.0146139017787004,0.0623337896157652,0.0174326625144001,-0.00750156060630047,0.00573302996619951,0.0026584924592985,0.0416705001017004,0.00968392188860001,-4.6030327100155e-05,-0.00352593848919902,0.0476856415124995,0.0088317028536995,0.0171895201065002,0.0200470621667002,0.0312551861237989,0.0149914669027016,0.000284318591699417,0.0137275516103994,0.0613366591208013,0.00151851682029935,0.0239991064253005,-0.0101673724503009
68,"Kansas",0.0366866007127005,0.0238388041093888,0.0111961629589992,39.048191,-95.677956,12739992718,0.485807305420549,0.00388040874000062,0.02189653010769,0.0164664257043992,0.056801788678054,0.0496980341522999,0.053758316937266,-0.00633407858819979,0.0751423585679817,0.0117165603595986,0.0270266689209002,0.00830196783469894,0.0103982054043001,-0.00481145885239975,0.00731926749199907,-0.00528400669620055,0.0175148405001995,0.0416705001017004,0.00968392188860001,-4.6030327100155e-05,-0.00352593848919902,0.0476856415124995,0.0088317028536995,0.0171895201065002,0.0200470621667002,0.0312551861237989,0.0149914669027016,0.000284318591699417,0.0137275516103994
69,"Kansas",0.0153862519004999,0.037632282863278,0.0366866007127005,39.048191,-95.677956,12476057463,0.478897975238749,0.0111961629589992,0.0238388041093888,0.00388040874000062,0.02189653010769,0.0164664257043992,0.056801788678054,0.0496980341522999,0.053758316937266,0.00455098659450037,0.0281000734720998,0.022150703249201,0.00917908457920014,0.00926576412670066,0.00827033463860083,-0.0120095107953997,0.0270738062984996,-0.00481145885239975,0.00731926749199907,-0.00528400669620055,0.0175148405001995,0.0416705001017004,0.00968392188860001,-4.6030327100155e-05,-0.00352593848919902,0.0476856415124995,0.0088317028536995,0.0171895201065002,0.0200470621667002
70,"Kansas",0.00794762318660069,0.0563060590284435,0.0153862519004999,39.048191,-95.677956,12456254642,0.488480938977385,0.0366866007127005,0.037632282863278,0.0111961629589992,0.0238388041093888,0.00388040874000062,0.02189653010769,0.0164664257043992,0.056801788678054,0.00739982060870048,0.0300968937378006,0.00273602270280016,0.00747254761549954,0.0378451685967995,0.0225351241094991,0.0152023332636997,0.0261654029822012,0.00926576412670066,0.00827033463860083,-0.0120095107953997,0.0270738062984996,-0.00481145885239975,0.00731926749199907,-0.00528400669620055,0.0175148405001995,0.0416705001017004,0.00968392188860001,-4.6030327100155e-05,-0.00352593848919902
71,"Kansas",0.0114758187888988,0.0406926258939782,0.00794762318660069,39.048191,-95.677956,12009849641,0.485953900976199,0.0153862519004999,0.0563060590284435,0.0366866007127005,0.037632282863278,0.0111961629589992,0.0238388041093888,0.00388040874000062,0.02189653010769,0.00360453264929994,0.00539436874449883,0.00492717545369992,-0.00585911842149933,0.0137064920697991,0.0114410725955008,0.00796832175370099,0.00360773944199977,0.0378451685967995,0.0225351241094991,0.0152023332636997,0.0261654029822012,0.00926576412670066,0.00827033463860083,-0.0120095107953997,0.0270738062984996,-0.00481145885239975,0.00731926749199907,-0.00528400669620055,0.0175148405001995
72,"Kansas",0.0196653341059001,0.0394469168771688,0.0114758187888988,39.048191,-95.677956,13324901063,0.490088296649906,0.00794762318660069,0.0406926258939782,0.0153862519004999,0.0563060590284435,0.0366866007127005,0.037632282863278,0.0111961629589992,0.0238388041093888,-0.0161318979361997,0.00936031330060061,0.00304695933269983,-0.0030675869065,0.0415093109044005,0.00672898605919947,0.0521443621840998,0.00820556357199997,0.0137064920697991,0.0114410725955008,0.00796832175370099,0.00360773944199977,0.0378451685967995,0.0225351241094991,0.0152023332636997,0.0261654029822012,0.00926576412670066,0.00827033463860083,-0.0120095107953997,0.0270738062984996
73,"Kansas",0.0118713122685001,-0.0105360979092804,0.0196653341059001,39.048191,-95.677956,12940067499,0.481450407087747,0.0114758187888988,0.0394469168771688,0.00794762318660069,0.0406926258939782,0.0153862519004999,0.0563060590284435,0.0366866007127005,0.037632282863278,0.00221715329649896,0.0470855171467992,-0.00182466824620064,-0.000494394282000599,0.0483897581367003,-0.00297050689369982,-0.0444081835369001,-0.00657716738779968,0.0415093109044005,0.00672898605919947,0.0521443621840998,0.00820556357199997,0.0137064920697991,0.0114410725955008,0.00796832175370099,0.00360773944199977,0.0378451685967995,0.0225351241094991,0.0152023332636997,0.0261654029822012
74,"Kansas",-0.00292709703079908,0.0489122844176528,0.0118713122685001,39.048191,-95.677956,12940530000,0.491073529922126,0.0196653341059001,-0.0105360979092804,0.0114758187888988,0.0394469168771688,0.00794762318660069,0.0406926258939782,0.0153862519004999,0.0563060590284435,0.00105243292850155,0.00113657711870019,0.013406667425901,0.00406128007200124,0.0843410552032005,-5.97947483989003e-05,0.0236173409812999,-0.00544732456200059,0.0483897581367003,-0.00297050689369982,-0.0444081835369001,-0.00657716738779968,0.0415093109044005,0.00672898605919947,0.0521443621840998,0.00820556357199997,0.0137064920697991,0.0114410725955008,0.00796832175370099,0.00360773944199977
75,"Kansas",-0.0296433900038,0.000585325391435504,-0.00292709703079908,39.048191,-95.677956,12565256199,0.482347122206503,0.0118713122685001,0.0489122844176528,0.0196653341059001,-0.0105360979092804,0.0114758187888988,0.0394469168771688,0.00794762318660069,0.0406926258939782,-0.0148581359118012,-0.0448414886251989,-0.0221876007835995,-0.0067694036064001,0.00878853170240035,-0.00546632435720085,0.00227984775479939,-0.0068688998252,0.0843410552032005,-5.97947483989003e-05,0.0236173409812999,-0.00544732456200059,0.0483897581367003,-0.00297050689369982,-0.0444081835369001,-0.00657716738779968,0.0415093109044005,0.00672898605919947,0.0521443621840998,0.00820556357199997
76,"Kansas",-0.0232572048669013,-0.0899803262155651,-0.0296433900038,39.048191,-95.677956,13739215641,0.485808302497712,-0.00292709703079908,0.000585325391435504,0.0118713122685001,0.0489122844176528,0.0196653341059001,-0.0105360979092804,0.0114758187888988,0.0394469168771688,-0.00857023567260029,-0.0640072730795005,-0.0251087305895012,-0.0157939797656006,-0.0816678593283005,-0.0203451764788003,-0.0183946308291993,-0.0197685461961008,0.00878853170240035,-0.00546632435720085,0.00227984775479939,-0.0068688998252,0.0843410552032005,-5.97947483989003e-05,0.0236173409812999,-0.00544732456200059,0.0483897581367003,-0.00297050689369982,-0.0444081835369001,-0.00657716738779968
77,"Kansas",-0.004327066854799,-0.0583428365659526,-0.0232572048669013,39.048191,-95.677956,12401694502,0.468378976412643,-0.0296433900038,-0.0899803262155651,-0.00292709703079908,0.000585325391435504,0.0118713122685001,0.0489122844176528,0.0196653341059001,-0.0105360979092804,0.00933284859160111,-0.0202650472517991,-0.00111196493709897,0.00600913779249979,-0.069337338864301,-0.0380377881493992,0.00209877872319986,-0.0106182470930989,-0.0816678593283005,-0.0203451764788003,-0.0183946308291993,-0.0197685461961008,0.00878853170240035,-0.00546632435720085,0.00227984775479939,-0.0068688998252,0.0843410552032005,-5.97947483989003e-05,0.0236173409812999,-0.00544732456200059
78,"Kansas",0.00186223400990038,-0.0357431725073198,-0.004327066854799,39.048191,-95.677956,12411815809,0.46830716406964,-0.0232572048669013,-0.0583428365659526,-0.0296433900038,-0.0899803262155651,-0.00292709703079908,0.000585325391435504,0.0118713122685001,0.0489122844176528,-0.00462847621679963,0.00822428905149941,0.00274957866399994,0.00901021279110026,-0.0661365298705991,-0.00592461731030092,-0.039242438818901,0.00749029847789906,-0.069337338864301,-0.0380377881493992,0.00209877872319986,-0.0106182470930989,-0.0816678593283005,-0.0203451764788003,-0.0183946308291993,-0.0197685461961008,0.00878853170240035,-0.00546632435720085,0.00227984775479939,-0.0068688998252
79,"Kansas",0.0188454821949993,0.0117906281166104,0.00186223400990038,39.048191,-95.677956,11934411146,0.456881313375339,-0.004327066854799,-0.0357431725073198,-0.0232572048669013,-0.0583428365659526,-0.0296433900038,-0.0899803262155651,-0.00292709703079908,0.000585325391435504,0.0116288343248989,-0.00334912813240074,0.0210918233945989,0.0284806085086995,-0.0141535263212003,0.00958410504749985,0.00779558558740057,0.0162606956274001,-0.0661365298705991,-0.00592461731030092,-0.039242438818901,0.00749029847789906,-0.069337338864301,-0.0380377881493992,0.00209877872319986,-0.0106182470930989,-0.0816678593283005,-0.0203451764788003,-0.0183946308291993,-0.0197685461961008
80,"Kansas",-0.0162252551834996,0.0457445976349846,0.0188454821949993,39.048191,-95.677956,13501988455,0.459808970273896,0.00186223400990038,0.0117906281166104,-0.004327066854799,-0.0357431725073198,-0.0232572048669013,-0.0583428365659526,-0.0296433900038,-0.0899803262155651,-0.0103076975485994,0.0125605538830005,-0.00795380578330018,-0.0192613512445998,-0.00102451105199997,0.0313367168671004,0.0148296335904998,0.0237239819083008,-0.0141535263212003,0.00958410504749985,0.00779558558740057,0.0162606956274001,-0.0661365298705991,-0.00592461731030092,-0.039242438818901,0.00749029847789906,-0.069337338864301,-0.0380377881493992,0.00209877872319986,-0.0106182470930989
81,"Kansas",0.0210025028298002,0.0362748933272191,-0.0162252551834996,39.048191,-95.677956,11940275378,0.447068809719526,0.0188454821949993,0.0457445976349846,0.00186223400990038,0.0117906281166104,-0.004327066854799,-0.0357431725073198,-0.0232572048669013,-0.0583428365659526,0.0170742262189005,0.0187385603629995,0.015211427633,0.0126323357097,0.0682611366475001,0.0131137730655997,-0.000748976296700121,-0.0229599685152007,-0.00102451105199997,0.0313367168671004,0.0148296335904998,0.0237239819083008,-0.0141535263212003,0.00958410504749985,0.00779558558740057,0.0162606956274001,-0.0661365298705991,-0.00592461731030092,-0.039242438818901,0.00749029847789906
82,"Kansas",0.0217324992999988,0.0628098671785435,0.0210025028298002,39.048191,-95.677956,12457819799,0.457140989998911,-0.0162252551834996,0.0362748933272191,0.0188454821949993,0.0457445976349846,0.00186223400990038,0.0117906281166104,-0.004327066854799,-0.0357431725073198,0.0157507026053985,0.0127822213254998,0.0185350294864008,0.0139236402094003,-0.00850190456820066,0.0250011228996012,0.0350571141861007,0.0204641332574997,0.0682611366475001,0.0131137730655997,-0.000748976296700121,-0.0229599685152007,-0.00102451105199997,0.0313367168671004,0.0148296335904998,0.0237239819083008,-0.0141535263212003,0.00958410504749985,0.00779558558740057,0.0162606956274001
83,"Kansas",0.017374157686401,0.0578294989338977,0.0217324992999988,39.048191,-95.677956,12282864253,0.451312503495042,0.0210025028298002,0.0628098671785435,-0.0162252551834996,0.0362748933272191,0.0188454821949993,0.0457445976349846,0.00186223400990038,0.0117906281166104,0.00791237236570019,0.0133261797267004,0.0338965571604994,0.0142278127157009,0.0139138039705013,0.0174534144353,0.0185922719674991,0.00948455513320035,-0.00850190456820066,0.0250011228996012,0.0350571141861007,0.0204641332574997,0.0682611366475001,0.0131137730655997,-0.000748976296700121,-0.0229599685152007,-0.00102451105199997,0.0313367168671004,0.0148296335904998,0.0237239819083008
84,"Kansas",0.00629109730629906,0.033704892100121,0.017374157686401,39.048191,-95.677956,13848730230,0.45773759532019,0.0217324992999988,0.0578294989338977,0.0210025028298002,0.0628098671785435,-0.0162252551834996,0.0362748933272191,0.0188454821949993,0.0457445976349846,-0.00108427125829991,0.0103344416360009,-0.0184486211113999,-0.00412710395640126,0.00198644479590016,0.00895809403229997,0.00478001079590129,0.0115543770816995,0.0139138039705013,0.0174534144353,0.0185922719674991,0.00948455513320035,-0.00850190456820066,0.0250011228996012,0.0350571141861007,0.0204641332574997,0.0682611366475001,0.0131137730655997,-0.000748976296700121,-0.0229599685152007
85,"Kansas",0.0193189757652004,-0.00694370251180213,0.00629109730629906,39.048191,-95.677956,12481612182,0.447008186899729,0.017374157686401,0.033704892100121,0.0217324992999988,0.0578294989338977,0.0210025028298002,0.0628098671785435,-0.0162252551834996,0.0362748933272191,0.0188045259399008,0.0490029307119997,0.0244389047022011,0.00999723446600065,0.0210765972477986,-0.00946272279590055,-0.00229600596230028,0.00619811206110121,0.00198644479590016,0.00895809403229997,0.00478001079590129,0.0115543770816995,0.0139138039705013,0.0174534144353,0.0185922719674991,0.00948455513320035,-0.00850190456820066,0.0250011228996012,0.0350571141861007,0.0204641332574997
86,"Kansas",0.0151397777559001,0.0624243948550248,0.0193189757652004,39.048191,-95.677956,12886393383,0.457135724500978,0.00629109730629906,-0.00694370251180213,0.017374157686401,0.033704892100121,0.0217324992999988,0.0578294989338977,0.0210025028298002,0.0628098671785435,0.00832667466299952,0.0173280468661989,0.000966672294998361,0.0165753536583999,0.0398566442473012,0.0109695480349998,0.0150138136797988,0.00509921542649927,0.0210765972477986,-0.00946272279590055,-0.00229600596230028,0.00619811206110121,0.00198644479590016,0.00895809403229997,0.00478001079590129,0.0115543770816995,0.0139138039705013,0.0174534144353,0.0185922719674991,0.00948455513320035
87,"Kansas",0.00457752339450046,0.0366857370528658,0.0151397777559001,39.048191,-95.677956,13026304966,0.451060990327146,0.0193189757652004,0.0624243948550248,0.00629109730629906,-0.00694370251180213,0.017374157686401,0.033704892100121,0.0217324992999988,0.0578294989338977,0.0120365685354997,0.017370750889901,-0.000166935843299854,0.00635513089160078,-0.0186596324840007,0.0105805025257997,0.0087853455553013,0.0210942706011998,0.0398566442473012,0.0109695480349998,0.0150138136797988,0.00509921542649927,0.0210765972477986,-0.00946272279590055,-0.00229600596230028,0.00619811206110121,0.00198644479590016,0.00895809403229997,0.00478001079590129,0.0115543770816995
88,"Kansas",0.0304818664809989,0.0611138442499931,0.00457752339450046,39.048191,-95.677956,13743234348,0.45849632635387,0.0151397777559001,0.0366857370528658,0.0193189757652004,0.0624243948550248,0.00629109730629906,-0.00694370251180213,0.017374157686401,0.033704892100121,0.0239560597727007,0.00684539213049895,0.0269644821908006,0.0105762926089987,0.00762339552390046,0.0124479368906005,0.00530479698459985,0.0228993201780003,-0.0186596324840007,0.0105805025257997,0.0087853455553013,0.0210942706011998,0.0398566442473012,0.0109695480349998,0.0150138136797988,0.00509921542649927,0.0210765972477986,-0.00946272279590055,-0.00229600596230028,0.00619811206110121
89,"Kansas",-0.0169572136584986,0.0350515099315397,0.0304818664809989,39.048191,-95.677956,13609477783,0.451465643905707,0.00457752339450046,0.0611138442499931,0.0151397777559001,0.0366857370528658,0.0193189757652004,0.0624243948550248,0.00629109730629906,-0.00694370251180213,0.0059240561179994,0.00378609586850054,-0.0104973709785998,0.0128197762047009,-0.0262658708866006,-0.000328709005200878,0.00351059147249977,0.0126891833733005,0.00762339552390046,0.0124479368906005,0.00530479698459985,0.0228993201780003,-0.0186596324840007,0.0105805025257997,0.0087853455553013,0.0210942706011998,0.0398566442473012,0.0109695480349998,0.0150138136797988,0.00509921542649927
