"","Alabama","Alaska","Arizona","Arkansas","California","Colorado","Connecticut","Delaware","Florida","Georgia","Hawaii","Idaho","Illinois","Indiana","Iowa","Kansas","Kentucky","Louisiana","Maine","Maryland","Massachusetts","Michigan","Minnesota","Mississippi","Missouri","Montana","Nebraska","Nevada","New_Hampshire","New_Jersey","New_Mexico","New_York","North_Carolina","North_Dakota","Ohio","Oklahoma","Oregon","Pennsylvania","Rhode_Island","South_Carolina","South_Dakota","Tennessee","Texas","Utah","Vermont","Virginia","Washington","West_Virginia","Wisconsin","Wyoming"
"68",166495,45840,256505,95203,1907754,234411,223380,55606,763377,410161,63080,52504,632411,260372,130333,115327,152943,208148,49281,281476,369278,394177,250622,87871,234296,33731,78175,130479,62179,470537,78225,1095471,393027,27137,482496,135677,167315,536871,48175,153689,32649,241784,1115994,110607,24268,381035,325096,57398,238075,33904
"69",166821,46658,258078,94289,1915172,237933,235095,56466,760435,409825,63904,53374,640519,263018,134095,119861,153224,205618,48722,282680,372780,403171,253242,88894,234599,34903,80449,130427,60859,471834,78310,1135567,392854,28399,489707,139781,165633,549013,48867,155661,35848,237792,1134349,112290,24510,387606,331029,57686,240919,34416
"70",169261,48964,261929,95951,1943318,243280,235995,58277,767689,416898,64263,54183,644089,269489,137851,121985,155204,208781,49604,286830,376880,403756,259409,90055,240004,35864,81536,131259,62413,482420,80178,1109354,395125,28496,491898,144107,168514,556284,48089,159254,35401,241028,1177199,116367,24808,390264,342993,58703,243468,35930
"71",171456,49866,265506,96938,1968297,247322,237915,57008,778084,420611,65917,54760,649526,273072,138551,123226,155630,210450,49813,287576,380998,404455,260616,92461,242980,36120,81888,132785,60470,482429,81972,1109192,397231,28825,495545,148863,173114,565462,47945,162264,34513,244092,1191441,117297,25099,395893,350873,59432,245624,36615
"72",172156,51298,262668,102358,1999304,255261,237555,56120,773060,423467,66755,55712,652527,275401,139896,124919,157704,212970,49669,289662,384798,394706,262402,94280,244869,36902,83832,134195,61738,486965,83123,1104680,403043,29828,494549,150023,176501,568747,47276,163402,34898,249090,1213865,117972,24977,396449,358988,59669,244517,38364
"73",171941,52981,261073,98133,1969526,251670,245831,55235,757700,411702,66751,55518,642730,275068,139181,127676,158368,213981,49881,291521,387584,389488,263703,96085,245735,36750,84206,130112,61472,494369,83713,1123784,409767,31478,495467,151792,177725,572613,47603,161435,37683,247120,1225303,115801,25449,393133,351572,59696,244095,40473
"74",174068,56566,258886,100673,2005086,257595,241824,55391,754951,414060,67311,56396,644785,275421,138610,129484,160472,221494,49976,295078,387716,387700,263651,97972,249777,37137,85581,128731,61253,490962,87184,1108651,417215,32432,498101,159637,181020,584776,47213,163163,37700,249112,1263327,117648,25367,398102,354579,62439,244280,44313
"75",174268,58266,256740,101098,2012734,258669,238626,55363,747901,414741,66700,56541,646093,274287,137845,129388,159705,223458,50132,295457,384352,382506,267644,97975,248096,37274,86006,128603,62626,492966,88146,1117314,420450,33426,495249,160346,183579,583715,47192,163237,37574,251747,1266615,117178,25545,402529,358032,64145,245581,44985
"76",170307,54032,250176,99447,1948359,251202,226564,55183,732730,406964,66007,54958,637184,269123,135327,125883,156841,216193,49807,296201,382127,377384,262196,96506,256743,36505,83700,126007,60418,489124,86230,1104035,412947,32643,482162,153819,181414,576625,47365,161229,36025,248228,1218304,113841,25505,401503,352657,64045,244229,41716
"77",168708,51403,245502,99848,1938823,248909,232647,57175,727405,404538,65809,54692,632361,259425,134076,123257,155397,211821,49681,296353,384124,360852,256109,94504,249958,36010,86405,122548,60769,480123,83566,1103772,405981,31963,483872,144755,181501,569296,47372,160753,36374,246995,1170166,114228,25273,403278,347681,63866,240702,39163
"78",167954,50044,240962,96214,1907183,244452,232710,57648,718049,405443,65349,53254,638849,258204,135283,123008,154026,207393,50102,300643,385055,362046,256187,93590,248557,35723,85740,119942,60777,478588,81927,1150142,407018,31875,475337,142252,179686,569533,47387,159383,36454,245036,1149733,112648,25207,405780,348303,63484,242377,36733
"79",168176,49377,239957,97177,1894692,246731,233319,57713,715493,403471,65050,53742,636455,261005,137703,123521,155890,209760,50712,301670,384773,362080,257256,93181,250656,36237,86777,118771,64491,484222,82399,1161258,408704,32714,477211,143831,181071,571780,47801,160026,36829,245313,1159954,112618,25760,407689,347009,63461,244797,36292
"80",168420,51027,243615,98842,1907762,248988,235570,56863,726073,404847,65319,53841,644462,269638,141216,126160,159961,214544,51126,305049,388842,367607,263111,93401,252572,36348,88920,119549,62785,485639,83458,1178457,409681,33403,481686,143753,181831,585248,48276,161593,37090,248819,1186210,113282,25868,412462,350865,64652,252102,36330
"81",170249,52405,240641,98981,1928260,249290,230885,57264,723043,405368,67361,54909,638410,273526,138213,124414,160804,225978,50928,307947,393690,372144,261395,94287,254463,38136,89468,119739,63236,489065,84855,1188817,411360,34480,485678,145978,189821,580704,48674,161231,36858,249497,1225159,115940,25994,412903,353006,65443,247521,38977
"82",173562,53656,244531,102666,1950203,250650,234735,56786,732815,410066,67608,54713,649637,280731,141238,127173,165611,231108,51543,312325,399731,384202,265869,95929,255556,38072,91729,121122,65001,486474,84778,1219806,413103,35663,494894,149003,189692,591533,49256,163835,37457,251465,1227673,115867,26546,420240,359295,66252,250881,38702
"83",177097,54691,247497,104749,1967595,254041,235592,57523,739538,414242,68941,55352,660187,285959,142753,130088,168321,236790,51911,314809,408856,392508,271319,96524,256517,38418,93223,122478,64120,490351,85925,1208056,416026,36582,503833,151187,191983,603599,49743,165213,38864,253103,1247745,118203,26918,423804,363124,68362,254615,39300
"84",177933,55785,250002,105408,2017485,259518,236901,58313,744994,420263,68989,56058,665670,288820,144583,132491,169159,236508,51442,320725,408332,391231,281166,96500,256923,38875,94503,123515,64277,490629,88760,1202075,423545,38085,511553,153486,192985,610812,49733,166145,39523,255845,1273014,120846,27074,426500,363353,68962,258483,39434
"85",176898,55341,249300,105323,2014516,258243,232050,58630,731684,417291,69670,55768,665187,286385,145654,133451,167827,233578,51042,319240,405771,393222,276510,95017,254025,40483,98826,122162,63726,481974,86714,1225074,421558,39828,511931,155354,200493,600193,48720,167198,41463,256823,1305525,121731,27006,421589,365869,68416,257637,40331
"86",179679,58985,251590,107018,2032685,261335,235498,59724,742582,421802,69649,56500,677956,289780,146531,136241,170516,235021,51192,323143,420384,393839,283771,96321,255566,41006,99024,125163,64635,492073,89221,1223311,430792,40737,522438,163488,199649,611533,50109,170826,41822,261366,1338081,123684,27530,426970,367070,71157,260414,42138
"87",181916,59197,254563,108065,2043257,264124,234374,60940,742814,427153,69790,56990,683768,293101,149790,138509,172649,236227,51457,327947,418518,398934,284466,97488,257944,41195,99870,125021,64328,496185,89839,1226307,430124,42446,534570,166683,198490,621577,50000,170806,42062,265588,1353405,124711,27725,432030,370340,71745,264958,41523
"88",184166,61514,261316,108743,2054729,267174,235009,60455,748739,430259,70957,57717,692193,297014,153398,139335,176349,240164,52270,328988,424459,411752,284839,99045,261364,42062,102019,125434,68167,503140,91272,1244279,429420,45647,545330,169947,201084,628341,50035,171941,43666,268924,1381920,125999,28443,436107,377317,72463,266840,42006
"89",185386,60746,262907,109229,2091635,268968,237916,61155,758136,432917,71949,57285,709124,297158,155497,143844,176393,242926,52419,331902,427976,411689,293056,101335,264255,42374,99657,125535,65946,508477,90077,1263813,437654,49029,542110,171460,200465,631643,50837,174423,43391,272946,1415270,127440,28023,437306,384897,71490,269872,41078
"90",187043,61464,266124,109741,2115962,272522,238556,60932,759475,439191,72640,57918,713458,301557,159449,141518,178184,245204,53168,331301,434447,416197,290511,102100,265954,42029,102152,125954,66680,510624,91286,1292745,436187,52054,552651,172509,198973,636652,51148,175045,43573,278826,1421303,127828,28535,441276,388981,71798,273553,40781
