"","timepoint","state","y","ysl","ysl_lag1","y_lag1","latitude","longitude","totalwagescapita","emplvlcapita","popestimate","qtrly_estabs_count","totalwagescapita_dif","emplvlcapita_dif","popestimate_dif","qtrly_estabs_count_dif","treated","fips"
"8215",82,"Indiana",2.50011228996563,8.29856819035726,2.42262830429993,1.31137730655571,39.768623,-86.162643,4006.21832899904,0.420300334799853,6497016,157536,434.217668614999,2.4933662298745,6488,-741,0,14
"8313",83,"Indiana",1.74534144352627,7.16350024230437,8.29856819035726,2.50011228996563,39.768623,-86.162643,4034.2456758695,0.417961712127288,6503504,158719,-63.8710186371568,-1.5453851217066,6488,1183,0,14
"8413",84,"Indiana",0.895809403229642,4.2293352091221,7.16350024230437,1.74534144352627,39.768623,-86.162643,4409.51438112366,0.422053206824217,6509992,158326,347.241358383697,0.643011736949384,6488,-393,0,14
"8513",85,"Indiana",-0.94627227958366,-0.673882775211609,4.2293352091221,0.895809403229642,39.768623,-86.162643,4150.6369690385,0.41329081549139,6516480,159512,-634.146117339326,-1.28538860297565,6488,1186,0,14
"8613",86,"Indiana",1.09695480349821,7.95299794008812,-0.673882775211609,-0.94627227958366,39.768623,-86.162643,4132.87854575942,0.424431261895928,6521795.75,159260,241.11898880609,1.99028377373652,5315.75,-252,0,14
"8713",87,"Indiana",1.05805025257411,5.05507408567354,7.95299794008812,1.09695480349821,39.768623,-86.162643,4321.94217549371,0.423415472525634,6527111.5,160280,206.822053013358,-1.21562357748318,5315.75,1020,0,14
"8813",88,"Indiana",1.24479368905952,7.77115011371805,5.05507408567354,1.05805025257411,39.768623,-86.162643,4394.27318260605,0.428380890120131,6532427.25,159713,-116.73262262194,0.598120696479093,5315.75,-567,0,14
"8913",89,"Indiana",-0.0328709005140482,3.33995448325908,7.77115011371805,1.24479368905952,39.768623,-86.162643,4496.41745599361,0.420923806069873,6537743,160389,29.8132662752105,-1.24225016447556,5315.75,676,0,14
"380",3,"Iowa",0.653467803608088,3.68697173007604,3.75314619930691,0.659735120614791,41.591087,-93.603729,2033.48080738805,0.431729576664956,2789315.5,82539,-45.7354278279404,-1.39319751738762,4148.75,26,0,15
"480",4,"Iowa",0.647303127164278,3.62282448633593,3.68697173007604,0.653467803608088,41.591087,-93.603729,2200.243067009,0.429340856369769,2793464.25,83146,141.316760711291,-0.641488087802428,4148.75,607,0,15
"580",5,"Iowa",0.641238647068576,3.56057520980215,3.62282448633593,0.647303127164278,41.591087,-93.603729,2009.19179672099,0.416341478729665,2797613,82784,-357.813529908964,-1.06106573449166,4148.75,-362,0,15
"680",6,"Iowa",1.49409754837126,6.03121680464298,3.56057520980215,0.641238647068576,41.591087,-93.603729,2101.53730791598,0.431110682969353,2802810,83699,283.396781483005,2.77685818797927,5197,915,0,15
"780",7,"Iowa",1.46669319110586,5.89909850763632,6.03121680464298,1.49409754837126,41.591087,-93.603729,2109.87545223356,0.434974105596365,2808007,83652,-84.0073668774191,-1.09057816126767,5197,-47,0,15
"880",8,"Iowa",1.44018947196205,5.77192721175166,5.89909850763632,1.46669319110586,41.591087,-93.603729,2264.33763139822,0.429182052445065,2813204,83987,146.124034847086,-0.965547577831249,5197,335,0,15
"914",9,"Iowa",1.41454312757947,5.64941425417587,5.77192721175166,1.44018947196205,41.591087,-93.603729,2107.96413533773,0.417726694438915,2818401,83645,-310.83567522515,-0.566330485484928,5197,-342,0,15
"1014",10,"Iowa",0.44611174231779,4.39031381087318,5.64941425417587,1.41454312757947,41.591087,-93.603729,2199.28321018759,0.43408336598869,2823043.75,83616,247.692570910342,2.78120295559242,4642.75,-29,0,15
"1114",11,"Iowa",0.442675217832189,4.30881213042866,4.39031381087318,0.44611174231779,41.591087,-93.603729,2215.51682267465,0.433957583345961,2827686.5,83808,-75.0854623627893,-1.64824541925028,4642.75,192,0,15
"1214",12,"Iowa",0.439282537497654,4.2302382030968,4.30881213042866,0.442675217832189,41.591087,-93.603729,2479.41630161818,0.433308144995266,2832329.25,84088,247.665866456469,-0.052365570796703,4642.75,280,0,15
"1314",13,"Iowa",0.435932900876423,4.15442231408463,4.2302382030968,0.439282537497654,41.591087,-93.603729,2131.79729338182,0.421357818594379,2836972,84152,-611.518487179898,-1.13008880501915,4642.75,64,0,15
"1414",14,"Iowa",2.51573659566482,7.76811238779302,4.15442231408463,0.435932900876423,41.591087,-93.603729,2294.64278025521,0.438602732593172,2840415.5,85095,510.464495109761,2.91952403996792,3443.5,943,0,15
"1514",15,"Iowa",2.44812659652904,7.58232921705897,7.76811238779302,2.51573659566482,41.591087,-93.603729,2333.11179492373,0.439611809164941,2843859,86270,-124.37647220488,-1.62358374270231,3443.5,1175,0,15
"1614",16,"Iowa",2.38391113102665,7.40468303890935,7.58232921705897,2.44812659652904,41.591087,-93.603729,2592.35335163721,0.44237273700283,2847302.5,84825,220.772542044963,0.175185126611949,3443.5,-1445,0,15
"1714",17,"Iowa",2.32284127789448,7.23464204478717,7.40468303890935,2.38391113102665,41.591087,-93.603729,2293.60989754962,0.429390295265403,2850746,85683,-557.985010801063,-1.57433695753156,3443.5,858,0,15
"1814",18,"Iowa",0.909128674955895,4.71467120833609,7.23464204478717,2.32284127789448,41.591087,-93.603729,2434.76332985423,0.4522365370706,2854902.75,86414,439.89688639219,3.58286835426239,4156.75,731,0,15
"1914",19,"Iowa",0.898329941371934,4.63172431375298,4.71467120833609,0.909128674955895,41.591087,-93.603729,2531.96065594298,0.45027604357307,2859059.5,84688,-43.95610621586,-2.48067353027271,4156.75,-1726,0,15
"2014",20,"Iowa",0.887758086641455,4.55147841131662,4.63172431375298,0.898329941371934,41.591087,-93.603729,2686.15205994308,0.454921861618614,2863216.25,85522,56.9940779113558,0.660631154307384,4156.75,834,0,15
"2114",21,"Iowa",0.877406135001557,4.47379878963474,4.55147841131662,0.887758086641455,41.591087,-93.603729,2519.58285720065,0.446515445787253,2867373,85336,-320.760606742532,-1.30522338769046,4156.75,-186,0,15
"2214",22,"Iowa",1.81359300894215,6.09247572112679,4.47379878963474,0.877406135001557,41.591087,-93.603729,2578.37375209228,0.462459586074661,2870529.75,85424,225.360097634054,2.43505561187687,3156.75,88,0,15
"2314",23,"Iowa",1.77740792567782,5.97496173301977,6.09247572112679,1.81359300894215,41.591087,-93.603729,2591.43993786379,0.462201542629418,2873686.5,85785,-45.7247091201139,-1.62021837326508,3156.75,361,0,15
"2414",24,"Iowa",1.74256769060186,5.86173444058389,5.97496173301977,1.77740792567782,41.591087,-93.603729,2816.53146552215,0.464826507318395,2876843.25,86447,212.025341886851,0.288300813421971,3156.75,662,0,15
"2514",25,"Iowa",1.70899890881291,5.75255107275439,5.86173444058389,1.74256769060186,41.591087,-93.603729,2639.70380138889,0.454385648148148,2880000,85692,-401.919191791622,-1.30658238592236,3156.75,-755,0,15
"2614",26,"Iowa",1.46231937103565,7.43831891625035,5.75255107275439,1.70899890881291,41.591087,-93.603729,2714.66466593572,0.469831014087474,2882779.75,86076,251.788528680088,2.58862251095722,2779.75,384,0,15
"2714",27,"Iowa",1.43848650553462,7.22459949221914,7.43831891625035,1.46231937103565,41.591087,-93.603729,2720.24575130057,0.468615416409423,2885559.5,86418,-69.3797791819743,-1.66609636173758,2779.75,342,0,15
"2814",28,"Iowa",1.41537684576534,7.0216881498169,7.22459949221914,1.43848650553462,41.591087,-93.603729,2970.0649392207,0.470872087942347,2888339.25,86925,244.23810255527,0.347226921097465,2779.75,507,0,15
"2914",29,"Iowa",1.39295807349615,6.82870451439328,7.0216881498169,1.41537684576534,41.591087,-93.603729,2761.24307612381,0.458003169937546,2891119,86565,-458.641051017008,-1.51255895377259,2779.75,-360,0,15
"3014",30,"Iowa",0.451074248191041,4.738151519404,6.82870451439328,1.39295807349615,41.591087,-93.603729,2862.33576823679,0.476568434620059,2894057.25,86706,309.91455520986,3.14341826873154,2938.25,141,0,15
"3118",31,"Iowa",0.448139852982798,4.65469254129047,4.738151519404,0.451074248191041,41.591087,-93.603729,2885.96474347302,0.475473756632806,2896995.5,87907,-77.4637168767445,-1.96599426697672,2938.25,1201,0,15
"3216",32,"Iowa",0.445238455281505,4.57388177090436,4.65469254129047,0.448139852982798,41.591087,-93.603729,3233.44616683054,0.479725901784251,2899933.75,88781,323.85244812128,0.534682313869828,2938.25,874,0,15
"3314",33,"Iowa",0.4423695141476,4.49558190970265,4.57388177090436,0.445238455281505,41.591087,-93.603729,2958.34859752686,0.467854249171166,2902872,90146,-622.578992661185,-1.61237977645297,2938.25,1365,0,15
"3414",34,"Iowa",0.76468479197338,5.28889428631203,4.49558190970265,0.4423695141476,41.591087,-93.603729,3106.0468168154,0.487242805433108,2906562.5,90968,422.795788592205,3.12602088750268,3690.5,822,0,15
"3514",35,"Iowa",0.756964297023721,5.19938115671081,5.28889428631203,0.76468479197338,41.591087,-93.603729,3130.86343902059,0.485905177316199,2910253,92498,-122.881597083335,-2.07261843788505,3690.5,1530,0,15
"3614",36,"Iowa",0.749381500407509,5.11277978291886,5.19938115671081,0.756964297023721,41.591087,-93.603729,3485.32147963747,0.488910646345751,2913943.5,93255,329.641418411682,0.434309714646064,3690.5,757,0,15
"3714",37,"Iowa",0.741932805221701,5.02894134247214,5.11277978291886,0.749381500407509,41.591087,-93.603729,3071.99842612199,0.47725143043987,2917634,93987,-767.781094132366,-1.4664684935433,3690.5,732,0,15
"3814",38,"Iowa",0.685672176948593,1.47231146328437,5.02894134247214,0.741932805221701,41.591087,-93.603729,3214.74596380114,0.495209554713479,2920492.25,95444,556.070591194635,2.96173401794899,2858.25,1457,0,15
"3914",39,"Iowa",0.679675553205783,1.43450353123242,1.47231146328437,0.685672176948593,41.591087,-93.603729,3291.83732090969,0.492480460348494,2923350.5,96421,-65.656180570596,-2.06872186385941,2858.25,977,0,15
"4014",40,"Iowa",0.673772748798385,1.39799057145709,1.43450353123242,0.679675553205783,41.591087,-93.603729,3645.72917772869,0.493955645964538,2926208.75,96860,276.800499710449,0.420427998102918,2858.25,439,0,15
"4118",41,"Iowa",0.667961605124923,1.36268321671906,1.39799057145709,0.673772748798385,41.591087,-93.603729,3330.39839853441,0.481811785117923,2929067,95917,-669.222636013279,-1.36190464626588,2858.25,-943,0,15
"4216",42,"Iowa",0.446892826807499,2.83323933682098,1.36268321671906,0.667961605124923,41.591087,-93.603729,3395.57480162038,0.495667138086867,2929799.5,95846,380.507182280247,2.59992138155584,732.5,-71,0,15
"4314",43,"Iowa",0.444682658749151,2.80051819978127,2.83323933682098,0.446892826807499,41.591087,-93.603729,3409.21335511777,0.494579027516733,2930532,97013,-51.5378495885798,-1.49434635390773,732.5,1167,0,15
"4414",44,"Iowa",0.442493210518613,2.76853911075179,2.80051819978127,0.444682658749151,41.591087,-93.603729,3633.20702038318,0.494563466836013,2931264.5,97157,210.355111768019,0.107254988941408,732.5,144,0,15
"4514",45,"Iowa",0.440324192838482,2.73727412866549,2.76853911075179,0.442493210518613,41.591087,-93.603729,3435.49296605692,0.480424547955995,2931997,93616,-421.707719591669,-1.41233581992988,732.5,-3541,0,15
"4614",46,"Iowa",1.31638548912019,3.96494524615321,2.73727412866549,0.440324192838482,41.591087,-93.603729,3468.42473354092,0.494535214229338,2932556.25,93738,230.645821810254,2.82495851533612,559.25,122,0,15
"4714",47,"Iowa",1.29878943157102,3.91295139717869,3.96494524615321,1.31638548912019,41.591087,-93.603729,3466.55269013443,0.489381683060214,2933115.5,88247,-34.8038108904789,-1.92641974424669,559.25,-5491,0,15
"4814",48,"Iowa",1.28165122994321,3.86221897875885,3.91295139717869,1.29878943157102,41.591087,-93.603729,3685.31958220658,0.485365325518788,2933674.75,88424,220.638935478635,0.113717362769883,559.25,177,0,15
"4914",49,"Iowa",1.26495324662788,3.81270076194937,3.86221897875885,1.28165122994321,41.591087,-93.603729,3470.80005411975,0.471896697173209,2934234,88569,-433.286420158986,-0.945227080415423,559.25,145,0,15
"5014",50,"Iowa",1.15333962109876,5.19365465453419,3.81270076194937,1.26495324662788,41.591087,-93.603729,3527.03722912997,0.486728894446383,2936175.25,89196,270.75670309706,2.8300825618754,1941.25,627,0,15
"5118",51,"Iowa",1.13869109430897,5.11401143968442,5.19365465453419,1.15333962109876,41.591087,-93.603729,3514.3000483473,0.482070287773363,2938116.5,88980,-68.974355792895,-1.94908039461947,1941.25,-216,0,15
"5216",52,"Iowa",1.12439232327315,5.03670134539362,5.11401143968442,1.13869109430897,41.591087,-93.603729,3752.15073649489,0.482526916350538,2940057.75,88951,250.587868930258,0.511523525019469,1941.25,-29,0,15
"5314",53,"Iowa",1.11043096166394,4.96161778706963,5.03670134539362,1.12439232327315,41.591087,-93.603729,3545.15074478271,0.467495286934722,2941999,89382,-444.85067985976,-1.54882579929897,1941.25,431,0,15
"5414",54,"Iowa",1.62251255525714,6.84393275573214,4.96161778706963,1.11043096166394,41.591087,-93.603729,3572.84737180245,0.480583094616199,2944908,89821,234.696618731906,2.81194370972913,2909,439,0,15
"5514",55,"Iowa",1.59348065777678,6.69709363418391,6.84393275573214,1.62251255525714,41.591087,-93.603729,3603.47508037304,0.477534392399528,2947817,90313,2.9310815508552,-1.61365098981464,2909,492,0,15
"5614",56,"Iowa",1.56541807323549,6.55658000988595,6.69709363418391,1.59348065777678,41.591087,-93.603729,3914.96025520499,0.480960052994867,2950726,90671,280.857466261366,0.647436281200958,2909,358,0,15
"5714",57,"Iowa",1.53827719188691,6.42195843827409,6.55658000988595,1.56541807323549,41.591087,-93.603729,3692.00860194303,0.468807531510608,2953635,91237,-534.436828093915,-1.55781820795992,2909,566,0,15
"5814",58,"Iowa",2.61137788185923,7.80220158564049,6.42195843827409,1.53827719188691,41.591087,-93.603729,3731.24948680205,0.485481075035439,2956339.75,91453,262.192538120981,2.88260650090911,2704.75,216,0,15
"5914",59,"Iowa",2.5403229790431,7.61744259943242,7.80220158564049,2.61137788185923,41.591087,-93.603729,3792.35256887823,0.48287051219856,2959044.5,91845,21.8621972171604,-1.92841063617094,2704.75,392,0,15
"6014",60,"Iowa",2.47291672699159,7.44185299067013,7.61744259943242,2.5403229790431,41.591087,-93.603729,4219.94036362126,0.486552555611069,2961749.25,91205,366.484712666851,0.629260624938666,2704.75,-640,0,15
"6118",61,"Iowa",2.40888540258393,7.27467160048789,7.44185299067013,2.47291672699159,41.591087,-93.603729,3799.30594369149,0.474789736434883,2964454,91244,-848.222214672807,-1.54448625886948,2704.75,39,0,15
"6216",62,"Iowa",0.389041611886931,4.16434959931706,7.27467160048789,2.40888540258393,41.591087,-93.603729,3922.28344579819,0.49165945745284,2969001.5,91558,543.611922036482,2.86325401941434,4547.5,314,0,15
"6314",63,"Iowa",1.19524993248703,6.67533417551738,4.16434959931706,0.389041611886931,41.591087,-93.603729,4079.16455387148,0.489191871396772,2973549,91928,33.9036059665873,-1.93373070740245,4547.5,370,0,15
"6414",64,"Iowa",-1.01673724503293,5.82696692952993,6.67533417551738,1.19524993248703,41.591087,-93.603729,4298.16229527821,0.491725279329711,2978096.5,91909,62.1166333334313,0.500099398900605,4547.5,-19,0,15
"6514",65,"Iowa",1.37275516103976,7.31809814059687,5.82696692952993,-1.01673724503293,41.591087,-93.603729,4143.66898530297,0.481334681577822,2982644,91734,-373.49105138196,-1.29240056848275,4547.5,-175,0,15
"6614",66,"Iowa",2.0047062166741,6.44813166509621,7.31809814059687,1.37275516103976,41.591087,-93.603729,4132.20632880963,0.497715604666689,2986786,92448,143.030653481894,2.6771520840756,4142,714,0,15
"6714",67,"Iowa",-0.352593848915461,0.919698491519938,6.44813166509621,2.0047062166741,41.591087,-93.603729,4108.66348838889,0.493057004381249,2990928,93056,-12.0801839274,-2.10395233743066,4142,608,0,15
"6814",68,"Iowa",1.75148405001906,2.33794209067568,0.919698491519938,-0.352593848915461,41.591087,-93.603729,4502.85893384796,0.496164808613266,2995070,92818,417.738285879811,0.77664045174563,4142,-238,0,15
"6914",69,"Iowa",2.7073806298441,5.94267090625422,2.33794209067568,1.75148405001906,41.591087,-93.603729,4305.37044130258,0.483593912890008,2999212,92986,-591.683938004443,-1.56786999552743,4142,168,0,15
"7014",70,"Iowa",2.61654029822544,6.25752384906804,5.94267090625422,2.7073806298441,41.591087,-93.603729,4309.30898049586,0.499298423471227,3003592.5,93695,201.427031738648,2.82754063044762,4380.5,709,0,15
"7118",71,"Iowa",0.360773944193937,3.20335486173491,6.25752384906804,2.61654029822544,41.591087,-93.603729,4302.93817165247,0.495803874126086,3007973,94141,-10.3093480366588,-1.91990599263587,4380.5,446,0,15
"7216",72,"Iowa",0.820556357205682,4.14806349818093,3.20335486173491,0.360773944193937,41.591087,-93.603729,4745.22570973161,0.498299861996055,3012353.5,93882,448.658346922524,0.599053721510867,4380.5,-259,0,15
"7314",73,"Iowa",-0.657716738784941,1.03606415128752,4.14806349818093,0.820556357205682,41.591087,-93.603729,4478.37452059081,0.485104199884157,3016734,93453,-709.138727219939,-1.56916499818663,4380.5,-429,0,15
"7414",74,"Iowa",-0.544732456197572,5.35664250557062,1.03606415128752,-0.657716738784941,41.591087,-93.603729,4432.08151834236,0.499371682962743,3020768,94154,220.558186892345,2.74631451904838,4034,701,0,15
"7514",75,"Iowa",-0.686889982518224,0.484005302441659,5.35664250557062,-0.544732456197572,41.591087,-93.603729,4475.62623867612,0.494801973815146,3024802,94568,89.8377225822178,-1.88371922261837,4034,414,0,15
"7614",76,"Iowa",-1.97685461961665,-9.42504447461587,0.484005302441659,-0.686889982518224,41.591087,-93.603729,4840.55143064861,0.493160959083511,3028836,94424,321.380471638725,0.292869441596361,4034,-144,0,15
"7714",77,"Iowa",-1.06182470930118,-6.73176206211323,-9.42504447461587,-1.97685461961665,41.591087,-93.603729,4352.38478866552,0.472861129337338,3032870,94166,-853.091833955572,-1.86588150145391,4034,-258,0,15
"7814",78,"Iowa",0.749029847787597,-3.70243819350833,-6.73176206211323,-1.06182470930118,41.591087,-93.603729,4289.50838810445,0.481265441843738,3037337,94397,425.290241422012,2.87041422525727,4467,231,0,15
"7914",79,"Iowa",1.62606956273663,1.83216248111435,-3.70243819350833,0.749029847787597,41.591087,-93.603729,4278.91541565466,0.474008625583152,3041804,94579,52.2834281112819,-1.56611287669857,4467,182,0,15
"8014",80,"Iowa",2.37239819082831,5.49731229497965,1.83216248111435,1.62606956273663,41.591087,-93.603729,4750.64614211933,0.47427680159338,3046271,94058,482.323698914466,0.752499227081416,4467,-521,0,15
"8118",81,"Iowa",-2.29599685151456,1.97598945724238,5.49731229497965,2.37239819082831,41.591087,-93.603729,4219.71742083391,0.459695435443271,3050738,94108,-1002.6594477501,-1.4849542160337,4467,50,0,15
"8216",82,"Iowa",2.04641332574749,6.5834531838739,1.97598945724238,-2.29599685151456,41.591087,-93.603729,4376.89809442029,0.475793190775883,3054359.25,94429,688.109394871809,3.06791214827211,3621.25,321,0,15
"8314",83,"Iowa",0.948455513322344,6.43078666432828,6.5834531838739,2.04641332574749,41.591087,-93.603729,4407.4503411647,0.470772350139795,3057980.5,94415,-126.62842684198,-2.11185959686999,3621.25,-14,0,15
"8414",84,"Iowa",1.15543770816711,4.90273355480042,6.43078666432828,0.948455513322344,41.591087,-93.603729,4922.37193880621,0.473639438353905,3061601.75,93633,484.369350897109,0.788792885019751,3621.25,-782,0,15
"8514",85,"Iowa",0.61981120611172,0.634723883693056,4.90273355480042,1.15543770816711,41.591087,-93.603729,4419.0821737929,0.461247245850193,3065223,93300,-1018.21136265483,-1.52592807178218,3621.25,-333,0,15
"8614",86,"Iowa",0.509921542649572,7.01712365865887,0.634723883693056,0.61981120611172,41.591087,-93.603729,4500.45568591667,0.477406075526476,3067994.75,93519,584.663277137083,2.85510221799953,2771.75,219,0,15
"8714",87,"Iowa",2.10942706011874,3.61934246270081,7.01712365865887,0.509921542649572,41.591087,-93.603729,4707.71826089675,0.476182520987295,3070766.5,93804,125.889062856307,-1.73823842154645,2771.75,285,0,15
"8814",88,"Iowa",2.28993201780057,5.8779415693671,3.61934246270081,2.10942706011874,41.591087,-93.603729,4927.67940207024,0.478381444143949,3073538.25,94774,12.6985661934095,0.342247769583515,2771.75,970,0,15
"8914",89,"Iowa",1.26891833733414,3.26294723219718,5.8779415693671,2.28993201780057,41.591087,-93.603729,4771.34196001053,0.467494173214013,3076310,94730,-376.298583233191,-1.30861940865904,2771.75,-44,0,15
"390",3,"Kansas",0.825637313954175,3.77967165288879,3.84939887126734,0.835437466343869,39.048191,-95.677956,2106.62414612161,0.426269558539761,2490035.5,70836,-127.564553331549,-1.51936347056856,4343.25,458,0,16
"490",4,"Kansas",0.816036251389463,3.71217097767484,3.77967165288879,0.825637313954175,39.048191,-95.677956,2318.7587129661,0.431696402694793,2494378.75,70823,261.892484914456,1.02569118863826,4343.25,-13,0,16
"590",5,"Kansas",0.806628395939235,3.64675094731552,3.71217097767484,0.816036251389463,39.048191,-95.677956,2161.37129660683,0.418022493098472,2498722,73327,-369.521983203771,-1.91007537513521,4343.25,2504,0,16
"690",6,"Kansas",1.00739626714521,6.01278217589325,3.64675094731552,0.806628395939235,39.048191,-95.677956,2231.31446428999,0.428934164027537,2507140,73516,227.330584042441,2.45855805253861,8418,189,0,16
"790",7,"Kansas",0.990706876035041,5.87976256669691,6.01278217589325,1.00739626714521,39.048191,-95.677956,2174.11221327435,0.425004313158353,2515558,74361,-127.145418698799,-1.48415217982498,8418,845,0,16
"890",8,"Kansas",0.974476249967893,5.7517286317065,5.87976256669691,0.990706876035041,39.048191,-95.677956,2385.20058312757,0.429268080731882,2523976,73545,268.290620868859,0.819361844271371,8418,-816,0,16
"915",9,"Kansas",0.958686394574038,5.62838757013111,5.7517286317065,0.974476249967893,39.048191,-95.677956,2234.49154791869,0.421294501039991,2532394,74001,-361.797405062106,-1.22373472654207,8418,456,0,16
"1015",10,"Kansas",0.658918338788617,4.3929124479213,5.62838757013111,0.958686394574038,39.048191,-95.677956,2318.48651268908,0.432896721982633,2538432.25,73853,234.703999979277,1.95758006345337,6038.25,-148,0,16
"1115",11,"Kansas",0.651508240229504,4.30939983555021,4.3929124479213,0.658918338788617,39.048191,-95.677956,2256.33440081149,0.426594976571091,2544470.5,73811,-146.14707664799,-1.7903966354184,6038.25,-42,0,16
"1215",12,"Kansas",0.644236039182999,4.22898819401283,4.30939983555021,0.651508240229504,39.048191,-95.677956,2609.26897467025,0.433162860808326,2550508.75,73496,415.086685736361,1.28696296487759,6038.25,-315,0,16
"1315",13,"Kansas",0.637098070436259,4.15149186281241,4.22898819401283,0.644236039182999,39.048191,-95.677956,2234.22937892399,0.422994114066095,2556547,73722,-727.97416960502,-1.67366309794647,6038.25,226,0,16
"1415",14,"Kansas",1.59421332228113,8.00438384661391,4.15149186281241,0.637098070436259,39.048191,-95.677956,2400.72824310737,0.436190259515451,2562538.5,73459,541.538459929634,2.33648921915859,5991.5,-263,0,16
"1515",15,"Kansas",1.56193254260799,7.80628428471886,8.00438384661391,1.59421332228113,39.048191,-95.677956,2382.6916516451,0.430641261733365,2568530,74405,-184.535455645645,-1.87451432314409,5991.5,946,0,16
"1615",16,"Kansas",1.53080729945714,7.61721049896522,7.80628428471886,1.56193254260799,39.048191,-95.677956,2654.9696182378,0.435545530823236,2574521.5,74308,290.31455805496,1.04532668719564,5991.5,-97,0,16
"1715",17,"Kansas",1.50077738913552,7.43654972252585,7.61721049896522,1.53080729945714,39.048191,-95.677956,2369.47855097029,0.429737678774208,2580513,74337,-557.769033860198,-1.07121211388991,5991.5,29,0,16
"1815",18,"Kansas",0.579767128196984,4.72398697412686,7.43654972252585,1.50077738913552,39.048191,-95.677956,2507.6938119492,0.443097473291393,2585636.5,74261,423.706328246419,1.91676465662134,5123.5,-76,0,16
"1915",19,"Kansas",0.5741518448243,4.64027986041273,4.72398697412686,0.579767128196984,39.048191,-95.677956,2518.40937253933,0.441213389121339,2590760,74700,-127.499700388786,-1.52438786872389,5123.5,439,0,16
"2015",20,"Kansas",0.568627075463368,4.55931805465895,4.64027986041273,0.5741518448243,39.048191,-95.677956,2684.13587589736,0.446347714243211,2595883.5,74831,155.010942767899,0.701840929192593,5123.5,131,0,16
"2115",21,"Kansas",0.563190729155494,4.48096365990693,4.55931805465895,0.568627075463368,39.048191,-95.677956,2573.20653808313,0.440708284650266,2601007,75287,-276.65584117225,-1.07737547148177,5123.5,456,0,16
"2215",22,"Kansas",1.51597508428765,6.31741133622228,4.48096365990693,0.563190729155494,39.048191,-95.677956,2631.90956398202,0.451607211851127,2604393.75,75676,169.63236371311,1.65383567938065,3386.75,389,0,16
"2315",23,"Kansas",1.48948597861569,6.19101885525311,6.31741133622228,1.51597508428765,39.048191,-95.677956,2574.61391133188,0.446775460332391,2607780.5,75558,-115.998678549029,-1.57306787195963,3386.75,-118,0,16
"2415",24,"Kansas",1.4638461388131,6.06937629800797,6.19101885525311,1.48948597861569,39.048191,-95.677956,2848.02208399328,0.454752307931762,2611167.25,76061,330.703825311545,1.28085991181066,3386.75,503,0,16
"2515",25,"Kansas",1.439015577769,5.95220909932266,6.06937629800797,1.4638461388131,39.048191,-95.677956,2739.27718570739,0.448812557195861,2614554,76127,-382.153070947291,-1.39165983352729,3386.75,66,0,16
"2615",26,"Kansas",1.77748959647257,6.86574729470948,5.95220909932266,1.439015577769,39.048191,-95.677956,2797.61153412831,0.462038482085139,2619738.5,76791,167.079246706809,1.91656756251802,5184.5,664,0,16
"2715",27,"Kansas",1.73960672837783,6.66721316929824,6.86574729470948,1.77748959647257,39.048191,-95.677956,2733.98266920592,0.456621267239712,2624923,76977,-121.963213343315,-1.8643139734706,5184.5,186,0,16
"2815",28,"Kansas",1.70317721393687,6.4788301653202,6.66721316929824,1.73960672837783,39.048191,-95.677956,3019.55954195789,0.4646337332853,2630107.5,77708,349.205737674365,1.34296808910152,5184.5,731,0,16
"2915",29,"Kansas",1.66811965126925,6.29974636839492,6.4788301653202,1.70317721393687,39.048191,-95.677956,2872.91617323621,0.457882972108341,2635292,77523,-432.220241473645,-1.4763227222547,5184.5,-185,0,16
"3015",30,"Kansas",1.06400680191019,4.28200829812155,6.29974636839492,1.66811965126925,39.048191,-95.677956,2974.88321269706,0.473368757323083,2641618.5,78552,248.610408182528,2.22365463917015,6326.5,1029,0,16
"3119",31,"Kansas",1.04780030082008,4.2067657207312,4.28200829812155,1.06400680191019,39.048191,-95.677956,2945.67720024396,0.471664882264045,2647945,79882,-131.173051913955,-1.71896602737804,6326.5,1330,0,16
"3217",32,"Kansas",1.03201750715805,4.13393108543403,4.2067657207312,1.04780030082008,39.048191,-95.677956,3278.10958185702,0.477192329420709,2654271.5,79368,361.638394066156,0.723132221570222,6326.5,-514,0,16
"3315",33,"Kansas",1.01664238788057,4.06337535703898,4.13393108543403,1.03201750715805,39.048191,-95.677956,3057.71013508993,0.471139821448662,2660598,80207,-552.831828380142,-1.15799551287116,6326.5,839,0,16
"3415",34,"Kansas",0.941131997051059,5.12717878835574,4.06337535703898,1.01664238788057,39.048191,-95.677956,3193.27382662804,0.48422840042381,2665033,80807,355.963138305194,1.91410869471953,4435,600,0,16
"3515",35,"Kansas",0.929273571882483,5.04082809444313,5.12717878835574,0.941131997051059,39.048191,-95.677956,3124.30708740468,0.479474811710298,2669468,81766,-204.530430761464,-1.78421676886592,4435,959,0,16
"3615",36,"Kansas",0.917677248880544,4.95730923103679,5.04082809444313,0.929273571882483,39.048191,-95.677956,3530.22160040959,0.487952504883934,2673903,82854,474.881252228264,1.32312818871473,4435,1088,0,16
"3715",37,"Kansas",0.906334573123324,4.8764753058002,4.95730923103679,0.917677248880544,39.048191,-95.677956,3174.94045411744,0.476110309204191,2678338,82465,-761.195659297055,-2.03198888533798,4435,-389,0,16
