"timepoint","state","y","ysl_kansas","ysl_kansas_lag1","y_lag1","latitude","longitude","total_qtrly_wages","emplvlcapita","y_lag2","ysl_kansas_lag2","y_lag3","ysl_kansas_lag3","y_lag4","ysl_kansas_lag4","y_lag5","ysl_kansas_lag5","ysl_kansas_lead1","ysl_kansas_lead2","ysl_kansas_lead3","nearst_neighbor1","nearst_neighbor2","nearst_neighbor3","nearst_neighbor4","nearst_neighbor1_lag1","nearst_neighbor2_lag1","nearst_neighbor3_lag1","nearst_neighbor4_lag1","nearst_neighbor1_lag2","nearst_neighbor2_lag2","nearst_neighbor3_lag2","nearst_neighbor4_lag2","nearst_neighbor1_lag3","nearst_neighbor2_lag3","nearst_neighbor3_lag3","nearst_neighbor4_lag3","nearst_neighbor1_lag4","nearst_neighbor2_lag4","nearst_neighbor3_lag4","nearst_neighbor4_lag4","nearst_neighbor1_lead1","nearst_neighbor2_lead1","nearst_neighbor3_lead1","nearst_neighbor4_lead1","nearst_neighbor1_lead2","nearst_neighbor2_lead2","nearst_neighbor3_lead2","nearst_neighbor4_lead2","nearst_neighbor1_lead3","nearst_neighbor2_lead3","nearst_neighbor3_lead3","nearst_neighbor4_lead3"
34,"Kansas",0.00929273571879996,0.0555322493746248,0.0565201071504274,0.00941131997049993,39.048191,-95.677956,8510180126,0.48422840042381,0.0101664238788004,0.0436125299940574,0.0103201750716,0.0444241672188379,0.0104780030082008,0.0452639751377874,0.0106400680191001,0.0461335802486194,0.0545779821139511,0.0536555246849816,0.00873862563117006,0.0112449563698007,0.00663131828130048,0.00973002153090086,0.0129632385059999,0.0114134697415995,0.00670701218830061,0.00988723940689873,0.0131771575080002,0.00877437151390126,0.0030202339582992,0.0122052525187009,0.0115358550454996,0.00888335617699987,0.00304383114970008,0.0124210045325004,0.0117054442192011,0.00899474119409938,0.00306772024170066,0.0126435125060986,0.0118796207658995,0.0110808431782985,0.00655704195319906,0.00957697380279932,0.0127555499956991,0.0109209623359003,0.00648414523550045,0.00942793796490093,0.0125538262879008,6.496013959989e-05,0.0152231195118002,0.0102260847808004,0.0037228568562
35,"Kansas",0.00917677248880011,0.0545779821139511,0.0555322493746248,0.00929273571879996,39.048191,-95.677956,8340237792,0.479474811710298,0.00941131997049993,0.0565201071504274,0.0101664238788004,0.0436125299940574,0.0103201750716,0.0444241672188379,0.0104780030082008,0.0452639751377874,0.0536555246849816,0.00873862563117006,0.00849432621928761,0.0110808431782985,0.00655704195319906,0.00957697380279932,0.0127555499956991,0.0112449563698007,0.00663131828130048,0.00973002153090086,0.0129632385059999,0.0114134697415995,0.00670701218830061,0.00988723940689873,0.0131771575080002,0.00877437151390126,0.0030202339582992,0.0122052525187009,0.0115358550454996,0.00888335617699987,0.00304383114970008,0.0124210045325004,0.0117054442192011,0.0109209623359003,0.00648414523550045,0.00942793796490093,0.0125538262879008,6.496013959989e-05,0.0152231195118002,0.0102260847808004,0.0037228568562,6.47590637008477e-05,0.0149576619536003,0.0100607338345,0.00369475624849969
36,"Kansas",0.00906334573129897,0.0536555246849816,0.0545779821139511,0.00917677248880011,39.048191,-95.677956,9439470128,0.487952504883934,0.00929273571879996,0.0555322493746248,0.00941131997049993,0.0565201071504274,0.0101664238788004,0.0436125299940574,0.0103201750716,0.0444241672188379,0.00873862563117006,0.00849432621928761,0.00825734603712278,0.0109209623359003,0.00648414523550045,0.00942793796490093,0.0125538262879008,0.0110808431782985,0.00655704195319906,0.00957697380279932,0.0127555499956991,0.0112449563698007,0.00663131828130048,0.00973002153090086,0.0129632385059999,0.0114134697415995,0.00670701218830061,0.00988723940689873,0.0131771575080002,0.00877437151390126,0.0030202339582992,0.0122052525187009,0.0115358550454996,6.496013959989e-05,0.0152231195118002,0.0102260847808004,0.0037228568562,6.47590637008477e-05,0.0149576619536003,0.0100607338345,0.00369475624849969,6.45589200996e-05,0.014700718411099,0.00989985826520012,0.00366699754149913
37,"Kansas",0.00151096228380077,0.00873862563117006,0.0536555246849816,0.00906334573129897,39.048191,-95.677956,8503563666,0.476110309204191,0.00917677248880011,0.0545779821139511,0.00929273571879996,0.0555322493746248,0.00941131997049993,0.0565201071504274,0.0101664238788004,0.0436125299940574,0.00849432621928761,0.00825734603712278,0.00802717834742121,6.496013959989e-05,0.0152231195118002,0.0102260847808004,0.0037228568562,0.0109209623359003,0.00648414523550045,0.00942793796490093,0.0125538262879008,0.0110808431782985,0.00655704195319906,0.00957697380279932,0.0127555499956991,0.0112449563698007,0.00663131828130048,0.00973002153090086,0.0129632385059999,0.0114134697415995,0.00670701218830061,0.00988723940689873,0.0131771575080002,6.47590637008477e-05,0.0149576619536003,0.0100607338345,0.00369475624849969,6.45589200996e-05,0.014700718411099,0.00989985826520012,0.00366699754149913,6.43597030993703e-05,0.0144518877105,0.00974328452599948,0.00363957486990074
38,"Kansas",0.00150437701819861,0.00849432621928761,0.00873862563117006,0.00151096228380077,39.048191,-95.677956,8962900263,0.48813317929161,0.00906334573129897,0.0536555246849816,0.00917677248880011,0.0545779821139511,0.00929273571879996,0.0555322493746248,0.00941131997049993,0.0565201071504274,0.00825734603712278,0.00802717834742121,0.0276621354495031,6.47590637008477e-05,0.0149576619536003,0.0100607338345,0.00369475624849969,6.496013959989e-05,0.0152231195118002,0.0102260847808004,0.0037228568562,0.0109209623359003,0.00648414523550045,0.00942793796490093,0.0125538262879008,0.0110808431782985,0.00655704195319906,0.00957697380279932,0.0127555499956991,0.0112449563698007,0.00663131828130048,0.00973002153090086,0.0129632385059999,6.45589200996e-05,0.014700718411099,0.00989985826520012,0.00366699754149913,6.43597030993703e-05,0.0144518877105,0.00974328452599948,0.00363957486990074,0.00368344339350024,0.00498819642510107,0.00357374760979923,0.00617923044950075
39,"Kansas",0.00149783640110002,0.00825734603712278,0.00849432621928761,0.00150437701819861,39.048191,-95.677956,8877027170,0.482868979676605,0.00151096228380077,0.00873862563117006,0.00906334573129897,0.0536555246849816,0.00917677248880011,0.0545779821139511,0.00929273571879996,0.0555322493746248,0.00802717834742121,0.0276621354495031,0.0273384826278108,6.45589200996e-05,0.014700718411099,0.00989985826520012,0.00366699754149913,6.47590637008477e-05,0.0149576619536003,0.0100607338345,0.00369475624849969,6.496013959989e-05,0.0152231195118002,0.0102260847808004,0.0037228568562,0.0109209623359003,0.00648414523550045,0.00942793796490093,0.0125538262879008,0.0110808431782985,0.00655704195319906,0.00957697380279932,0.0127555499956991,6.43597030993703e-05,0.0144518877105,0.00974328452599948,0.00363957486990074,0.00368344339350024,0.00498819642510107,0.00357374760979923,0.00617923044950075,0.00366194655860141,0.00495432798649986,0.00354341931000057,0.00612263411219871
40,"Kansas",0.0014913400161003,0.00802717834742121,0.00825734603712278,0.00149783640110002,39.048191,-95.677956,10141411541,0.489582067964691,0.00150437701819861,0.00849432621928761,0.00151096228380077,0.00873862563117006,0.00906334573129897,0.0536555246849816,0.00917677248880011,0.0545779821139511,0.0276621354495031,0.0273384826278108,0.0270221919605647,6.43597030993703e-05,0.0144518877105,0.00974328452599948,0.00363957486990074,6.45589200996e-05,0.014700718411099,0.00989985826520012,0.00366699754149913,6.47590637008477e-05,0.0149576619536003,0.0100607338345,0.00369475624849969,6.496013959989e-05,0.0152231195118002,0.0102260847808004,0.0037228568562,0.0109209623359003,0.00648414523550045,0.00942793796490093,0.0125538262879008,0.00368344339350024,0.00498819642510107,0.00357374760979923,0.00617923044950075,0.00366194655860141,0.00495432798649986,0.00354341931000057,0.00612263411219871,0.00364066170149968,0.00492086350559973,0.00351349741169926,0.00606692499010109
41,"Kansas",0.0089424268378,0.0276621354495031,0.00802717834742121,0.0014913400161003,39.048191,-95.677956,9347141056,0.479557032427621,0.00149783640110002,0.00825734603712278,0.00150437701819861,0.00849432621928761,0.00151096228380077,0.00873862563117006,0.00906334573129897,0.0536555246849816,0.0273384826278108,0.0270221919605647,0.0267129922852494,0.00368344339350024,0.00498819642510107,0.00357374760979923,0.00617923044950075,6.43597030993703e-05,0.0144518877105,0.00974328452599948,0.00363957486990074,6.45589200996e-05,0.014700718411099,0.00989985826520012,0.00366699754149913,6.47590637008477e-05,0.0149576619536003,0.0100607338345,0.00369475624849969,6.496013959989e-05,0.0152231195118002,0.0102260847808004,0.0037228568562,0.00366194655860141,0.00495432798649986,0.00354341931000057,0.00612263411219871,0.00364066170149968,0.00492086350559973,0.00351349741169926,0.00606692499010109,0.00361958580080035,0.00488779592300048,0.00348397434130021,0.00601208290929911
42,"Kansas",0.00884929871760143,0.0273384826278108,0.0276621354495031,0.0089424268378,39.048191,-95.677956,9569081701,0.493283274004961,0.0014913400161003,0.00802717834742121,0.00149783640110002,0.00825734603712278,0.00150437701819861,0.00849432621928761,0.00151096228380077,0.00873862563117006,0.0270221919605647,0.0267129922852494,0.038870310262901,0.00366194655860141,0.00495432798649986,0.00354341931000057,0.00612263411219871,0.00368344339350024,0.00498819642510107,0.00357374760979923,0.00617923044950075,6.43597030993703e-05,0.0144518877105,0.00974328452599948,0.00363957486990074,6.45589200996e-05,0.014700718411099,0.00989985826520012,0.00366699754149913,6.47590637008477e-05,0.0149576619536003,0.0100607338345,0.00369475624849969,0.00364066170149968,0.00492086350559973,0.00351349741169926,0.00606692499010109,0.00361958580080035,0.00488779592300048,0.00348397434130021,0.00601208290929911,0.00496103893679845,0.00574824201499879,0.0117491542414996,0.00854855304350011
43,"Kansas",0.00875795900269871,0.0270221919605647,0.0273384826278108,0.00884929871760143,39.048191,-95.677956,9540472036,0.484614544937649,0.0089424268378,0.0276621354495031,0.0014913400161003,0.00802717834742121,0.00149783640110002,0.00825734603712278,0.00150437701819861,0.00849432621928761,0.0267129922852494,0.038870310262901,0.0383391197607544,0.00364066170149968,0.00492086350559973,0.00351349741169926,0.00606692499010109,0.00366194655860141,0.00495432798649986,0.00354341931000057,0.00612263411219871,0.00368344339350024,0.00498819642510107,0.00357374760979923,0.00617923044950075,6.43597030993703e-05,0.0144518877105,0.00974328452599948,0.00363957486990074,6.45589200996e-05,0.014700718411099,0.00989985826520012,0.00366699754149913,0.00361958580080035,0.00488779592300048,0.00348397434130021,0.00601208290929911,0.00496103893679845,0.00574824201499879,0.0117491542414996,0.00854855304350011,0.004929242590201,0.0056973804652003,0.0115709950354006,0.00844628452690088
44,"Kansas",0.00866835694739976,0.0267129922852494,0.0270221919605647,0.00875795900269871,39.048191,-95.677956,10105159012,0.491072653475327,0.00884929871760143,0.0273384826278108,0.0089424268378,0.0276621354495031,0.0014913400161003,0.00802717834742121,0.00149783640110002,0.00825734603712278,0.038870310262901,0.0383391197607544,0.0378210715308834,0.00361958580080035,0.00488779592300048,0.00348397434130021,0.00601208290929911,0.00364066170149968,0.00492086350559973,0.00351349741169926,0.00606692499010109,0.00366194655860141,0.00495432798649986,0.00354341931000057,0.00612263411219871,0.00368344339350024,0.00498819642510107,0.00357374760979923,0.00617923044950075,6.43597030993703e-05,0.0144518877105,0.00974328452599948,0.00363957486990074,0.00496103893679845,0.00574824201499879,0.0117491542414996,0.00854855304350011,0.004929242590201,0.0056973804652003,0.0115709950354006,0.00844628452690088,0.00489781026479896,0.00564728224679989,0.0113976149806003,0.00834613625129954
45,"Kansas",0.00646145030840017,0.038870310262901,0.0267129922852494,0.00866835694739976,39.048191,-95.677956,9830452713,0.48523207219503,0.00875795900269871,0.0270221919605647,0.00884929871760143,0.0273384826278108,0.0089424268378,0.0276621354495031,0.0014913400161003,0.00802717834742121,0.0383391197607544,0.0378210715308834,0.0373156682797003,0.00496103893679845,0.00574824201499879,0.0117491542414996,0.00854855304350011,0.00361958580080035,0.00488779592300048,0.00348397434130021,0.00601208290929911,0.00364066170149968,0.00492086350559973,0.00351349741169926,0.00606692499010109,0.00366194655860141,0.00495432798649986,0.00354341931000057,0.00612263411219871,0.00368344339350024,0.00498819642510107,0.00357374760979923,0.00617923044950075,0.004929242590201,0.0056973804652003,0.0115709950354006,0.00844628452690088,0.00489781026479896,0.00564728224679989,0.0113976149806003,0.00834613625129954,0.00486673582440034,0.00559793079830051,0.0112288268451994,0.00824804427550063
46,"Kansas",0.00640652898040095,0.0383391197607544,0.038870310262901,0.00646145030840017,39.048191,-95.677956,9864915781,0.493117342378541,0.00866835694739976,0.0267129922852494,0.00875795900269871,0.0270221919605647,0.00884929871760143,0.0273384826278108,0.0089424268378,0.0276621354495031,0.0378210715308834,0.0373156682797003,0.0516285117152839,0.004929242590201,0.0056973804652003,0.0115709950354006,0.00844628452690088,0.00496103893679845,0.00574824201499879,0.0117491542414996,0.00854855304350011,0.00361958580080035,0.00488779592300048,0.00348397434130021,0.00601208290929911,0.00364066170149968,0.00492086350559973,0.00351349741169926,0.00606692499010109,0.00366194655860141,0.00495432798649986,0.00354341931000057,0.00612263411219871,0.00489781026479896,0.00564728224679989,0.0113976149806003,0.00834613625129954,0.00486673582440034,0.00559793079830051,0.0112288268451994,0.00824804427550063,0.00622254125260113,0.0125889948861992,0.0115831527437997,0.0106425882896986
47,"Kansas",0.0063524347394992,0.0378210715308834,0.0383391197607544,0.00640652898040095,39.048191,-95.677956,9704907858,0.483799099789618,0.00646145030840017,0.038870310262901,0.00866835694739976,0.0267129922852494,0.00875795900269871,0.0270221919605647,0.00884929871760143,0.0273384826278108,0.0373156682797003,0.0516285117152839,0.0508429635418577,0.00489781026479896,0.00564728224679989,0.0113976149806003,0.00834613625129954,0.004929242590201,0.0056973804652003,0.0115709950354006,0.00844628452690088,0.00496103893679845,0.00574824201499879,0.0117491542414996,0.00854855304350011,0.00361958580080035,0.00488779592300048,0.00348397434130021,0.00601208290929911,0.00364066170149968,0.00492086350559973,0.00351349741169926,0.00606692499010109,0.00486673582440034,0.00559793079830051,0.0112288268451994,0.00824804427550063,0.00622254125260113,0.0125889948861992,0.0115831527437997,0.0106425882896986,0.00617657600349908,0.0124045466212017,0.0114113663294013,0.0104978731995011
48,"Kansas",0.00629914931080044,0.0373156682797003,0.0378210715308834,0.0063524347394992,39.048191,-95.677956,10391837272,0.488270813775364,0.00640652898040095,0.0383391197607544,0.00646145030840017,0.038870310262901,0.00866835694739976,0.0267129922852494,0.00875795900269871,0.0270221919605647,0.0516285117152839,0.0508429635418577,0.0500797554879889,0.00486673582440034,0.00559793079830051,0.0112288268451994,0.00824804427550063,0.00489781026479896,0.00564728224679989,0.0113976149806003,0.00834613625129954,0.004929242590201,0.0056973804652003,0.0115709950354006,0.00844628452690088,0.00496103893679845,0.00574824201499879,0.0117491542414996,0.00854855304350011,0.00361958580080035,0.00488779592300048,0.00348397434130021,0.00601208290929911,0.00622254125260113,0.0125889948861992,0.0115831527437997,0.0106425882896986,0.00617657600349908,0.0124045466212017,0.0114113663294013,0.0104978731995011,0.0061312347169995,0.0122250563668,0.0112441001486001,0.0103566567508988
49,"Kansas",0.00980723811479933,0.0516285117152839,0.0373156682797003,0.00629914931080044,39.048191,-95.677956,9938023234,0.474780805603515,0.0063524347394992,0.0378210715308834,0.00640652898040095,0.0383391197607544,0.00646145030840017,0.038870310262901,0.00866835694739976,0.0267129922852494,0.0508429635418577,0.0500797554879889,0.0493379121466424,0.00622254125260113,0.0125889948861992,0.0115831527437997,0.0106425882896986,0.00486673582440034,0.00559793079830051,0.0112288268451994,0.00824804427550063,0.00489781026479896,0.00564728224679989,0.0113976149806003,0.00834613625129954,0.004929242590201,0.0056973804652003,0.0115709950354006,0.00844628452690088,0.00496103893679845,0.00574824201499879,0.0117491542414996,0.00854855304350011,0.00617657600349908,0.0124045466212017,0.0114113663294013,0.0104978731995011,0.0061312347169995,0.0122250563668,0.0112441001486001,0.0103566567508988,0.00608650485680151,0.0120503279874988,0.0110811803304998,0.0102188151363016
50,"Kansas",0.0096951556062006,0.0508429635418577,0.0516285117152839,0.00980723811479933,39.048191,-95.677956,10027689519,0.486189196733179,0.00629914931080044,0.0373156682797003,0.0063524347394992,0.0378210715308834,0.00640652898040095,0.0383391197607544,0.00646145030840017,0.038870310262901,0.0500797554879889,0.0493379121466424,0.0702367229441932,0.00617657600349908,0.0124045466212017,0.0114113663294013,0.0104978731995011,0.00622254125260113,0.0125889948861992,0.0115831527437997,0.0106425882896986,0.00486673582440034,0.00559793079830051,0.0112288268451994,0.00824804427550063,0.00489781026479896,0.00564728224679989,0.0113976149806003,0.00834613625129954,0.004929242590201,0.0056973804652003,0.0115709950354006,0.00844628452690088,0.0061312347169995,0.0122250563668,0.0112441001486001,0.0103566567508988,0.00608650485680151,0.0120503279874988,0.0110811803304998,0.0102188151363016,0.0163352687501988,0.0266790350488009,0.0145931737119991,0.0080216462889986
51,"Kansas",0.0095854315573991,0.0500797554879889,0.0508429635418577,0.0096951556062006,39.048191,-95.677956,9751357525,0.476407018018878,0.00980723811479933,0.0516285117152839,0.00629914931080044,0.0373156682797003,0.0063524347394992,0.0378210715308834,0.00640652898040095,0.0383391197607544,0.0493379121466424,0.0702367229441932,0.0686797547149466,0.0061312347169995,0.0122250563668,0.0112441001486001,0.0103566567508988,0.00617657600349908,0.0124045466212017,0.0114113663294013,0.0104978731995011,0.00622254125260113,0.0125889948861992,0.0115831527437997,0.0106425882896986,0.00486673582440034,0.00559793079830051,0.0112288268451994,0.00824804427550063,0.00489781026479896,0.00564728224679989,0.0113976149806003,0.00834613625129954,0.00608650485680151,0.0120503279874988,0.0110811803304998,0.0102188151363016,0.0163352687501988,0.0266790350488009,0.0145931737119991,0.0080216462889986,0.0160513000145013,0.0259114995493999,0.0143351960568001,0.00793270314500027
52,"Kansas",0.0094779927146007,0.0493379121466424,0.0500797554879889,0.0095854315573991,39.048191,-95.677956,10450761825,0.481018153807805,0.0096951556062006,0.0508429635418577,0.00980723811479933,0.0516285117152839,0.00629914931080044,0.0373156682797003,0.0063524347394992,0.0378210715308834,0.0702367229441932,0.0686797547149466,0.0671910564107406,0.00608650485680151,0.0120503279874988,0.0110811803304998,0.0102188151363016,0.0061312347169995,0.0122250563668,0.0112441001486001,0.0103566567508988,0.00617657600349908,0.0124045466212017,0.0114113663294013,0.0104978731995011,0.00622254125260113,0.0125889948861992,0.0115831527437997,0.0106425882896986,0.00486673582440034,0.00559793079830051,0.0112288268451994,0.00824804427550063,0.0163352687501988,0.0266790350488009,0.0145931737119991,0.0080216462889986,0.0160513000145013,0.0259114995493999,0.0143351960568001,0.00793270314500027,0.0157766873265999,0.0251849547051002,0.0140854340549001,0.00784547663620039
53,"Kansas",0.0137764458669007,0.0702367229441932,0.0493379121466424,0.0094779927146007,39.048191,-95.677956,10041615094,0.467500108948304,0.0095854315573991,0.0500797554879889,0.0096951556062006,0.0508429635418577,0.00980723811479933,0.0516285117152839,0.00629914931080044,0.0373156682797003,0.0686797547149466,0.0671910564107406,0.0657658740485599,0.0163352687501988,0.0266790350488009,0.0145931737119991,0.0080216462889986,0.00608650485680151,0.0120503279874988,0.0110811803304998,0.0102188151363016,0.0061312347169995,0.0122250563668,0.0112441001486001,0.0103566567508988,0.00617657600349908,0.0124045466212017,0.0114113663294013,0.0104978731995011,0.00622254125260113,0.0125889948861992,0.0115831527437997,0.0106425882896986,0.0160513000145013,0.0259114995493999,0.0143351960568001,0.00793270314500027,0.0157766873265999,0.0251849547051002,0.0140854340549001,0.00784547663620039,0.015510976436099,0.0244962096380998,0.0138435047017005,0.00775991847620006
54,"Kansas",0.0135611131552,0.0686797547149466,0.0702367229441932,0.0137764458669007,39.048191,-95.677956,9943150845,0.474906707106707,0.0094779927146007,0.0493379121466424,0.0095854315573991,0.0500797554879889,0.0096951556062006,0.0508429635418577,0.00980723811479933,0.0516285117152839,0.0671910564107406,0.0657658740485599,0.0889046618046252,0.0160513000145013,0.0259114995493999,0.0143351960568001,0.00793270314500027,0.0163352687501988,0.0266790350488009,0.0145931737119991,0.0080216462889986,0.00608650485680151,0.0120503279874988,0.0110811803304998,0.0102188151363016,0.0061312347169995,0.0122250563668,0.0112441001486001,0.0103566567508988,0.00617657600349908,0.0124045466212017,0.0114113663294013,0.0104978731995011,0.0157766873265999,0.0251849547051002,0.0140854340549001,0.00784547663620039,0.015510976436099,0.0244962096380998,0.0138435047017005,0.00775991847620006,0.0204279669013001,0.019436986923699,0.0157159350073997,0.0169862571408999
55,"Kansas",0.0133520083003997,0.0671910564107406,0.0686797547149466,0.0135611131552,39.048191,-95.677956,9835413390,0.467258416146316,0.0137764458669007,0.0702367229441932,0.0094779927146007,0.0493379121466424,0.0095854315573991,0.0500797554879889,0.0096951556062006,0.0508429635418577,0.0657658740485599,0.0889046618046252,0.0864014778646272,0.0157766873265999,0.0251849547051002,0.0140854340549001,0.00784547663620039,0.0160513000145013,0.0259114995493999,0.0143351960568001,0.00793270314500027,0.0163352687501988,0.0266790350488009,0.0145931737119991,0.0080216462889986,0.00608650485680151,0.0120503279874988,0.0110811803304998,0.0102188151363016,0.0061312347169995,0.0122250563668,0.0112441001486001,0.0103566567508988,0.015510976436099,0.0244962096380998,0.0138435047017005,0.00775991847620006,0.0204279669013001,0.019436986923699,0.0157159350073997,0.0169862571408999,0.0200031726869998,0.0190040031100001,0.0154247991165999,0.0166544025943001
56,"Kansas",0.0131488661006998,0.0657658740485599,0.0671910564107406,0.0133520083003997,39.048191,-95.677956,10633993849,0.474596402279808,0.0135611131552,0.0686797547149466,0.0137764458669007,0.0702367229441932,0.0094779927146007,0.0493379121466424,0.0095854315573991,0.0500797554879889,0.0889046618046252,0.0864014778646272,0.0840444964458496,0.015510976436099,0.0244962096380998,0.0138435047017005,0.00775991847620006,0.0157766873265999,0.0251849547051002,0.0140854340549001,0.00784547663620039,0.0160513000145013,0.0259114995493999,0.0143351960568001,0.00793270314500027,0.0163352687501988,0.0266790350488009,0.0145931737119991,0.0080216462889986,0.00608650485680151,0.0120503279874988,0.0110811803304998,0.0102188151363016,0.0204279669013001,0.019436986923699,0.0157159350073997,0.0169862571408999,0.0200031726869998,0.0190040031100001,0.0154247991165999,0.0166544025943001,0.0195953731658012,0.0185886483469009,0.0151434641439003,0.0163344228061
57,"Kansas",0.0106316761964003,0.0889046618046252,0.0657658740485599,0.0131488661006998,39.048191,-95.677956,10256945709,0.463975592698338,0.0133520083003997,0.0671910564107406,0.0135611131552,0.0686797547149466,0.0137764458669007,0.0702367229441932,0.0094779927146007,0.0493379121466424,0.0864014778646272,0.0840444964458496,0.0818199865880497,0.0204279669013001,0.019436986923699,0.0157159350073997,0.0169862571408999,0.015510976436099,0.0244962096380998,0.0138435047017005,0.00775991847620006,0.0157766873265999,0.0251849547051002,0.0140854340549001,0.00784547663620039,0.0160513000145013,0.0259114995493999,0.0143351960568001,0.00793270314500027,0.0163352687501988,0.0266790350488009,0.0145931737119991,0.0080216462889986,0.0200031726869998,0.0190040031100001,0.0154247991165999,0.0166544025943001,0.0195953731658012,0.0185886483469009,0.0151434641439003,0.0163344228061,0.0192035688027996,0.0181898728994003,0.0148714466371995,0.0160256948792004
58,"Kansas",0.0104989657864003,0.0864014778646272,0.0889046618046252,0.0106316761964003,39.048191,-95.677956,10345283359,0.478034117196962,0.0131488661006998,0.0657658740485599,0.0133520083003997,0.0671910564107406,0.0135611131552,0.0686797547149466,0.0137764458669007,0.0702367229441932,0.0840444964458496,0.0818199865880497,0.0442933575820893,0.0200031726869998,0.0190040031100001,0.0154247991165999,0.0166544025943001,0.0204279669013001,0.019436986923699,0.0157159350073997,0.0169862571408999,0.015510976436099,0.0244962096380998,0.0138435047017005,0.00775991847620006,0.0157766873265999,0.0251849547051002,0.0140854340549001,0.00784547663620039,0.0160513000145013,0.0259114995493999,0.0143351960568001,0.00793270314500027,0.0195953731658012,0.0185886483469009,0.0151434641439003,0.0163344228061,0.0192035688027996,0.0181898728994003,0.0148714466371995,0.0160256948792004,0.00651407848399899,0.0160332926745994,0.00262213646290022,0.00578657260599869
59,"Kansas",0.0103692928042989,0.0840444964458496,0.0864014778646272,0.0104989657864003,39.048191,-95.677956,10428131937,0.472866259148358,0.0106316761964003,0.0889046618046252,0.0131488661006998,0.0657658740485599,0.0133520083003997,0.0671910564107406,0.0135611131552,0.0686797547149466,0.0818199865880497,0.0442933575820893,0.0623337896157652,0.0195953731658012,0.0185886483469009,0.0151434641439003,0.0163344228061,0.0200031726869998,0.0190040031100001,0.0154247991165999,0.0166544025943001,0.0204279669013001,0.019436986923699,0.0157159350073997,0.0169862571408999,0.015510976436099,0.0244962096380998,0.0138435047017005,0.00775991847620006,0.0157766873265999,0.0251849547051002,0.0140854340549001,0.00784547663620039,0.0192035688027996,0.0181898728994003,0.0148714466371995,0.0160256948792004,0.00651407848399899,0.0160332926745994,0.00262213646290022,0.00578657260599869,0.0142773584314,0.0230607780534999,0.0227317910413998,0.0176123357190008
60,"Kansas",0.0102425547818008,0.0818199865880497,0.0840444964458496,0.0103692928042989,39.048191,-95.677956,11418321604,0.479034821689287,0.0104989657864003,0.0864014778646272,0.0106316761964003,0.0889046618046252,0.0131488661006998,0.0657658740485599,0.0133520083003997,0.0671910564107406,0.0442933575820893,0.0623337896157652,0.0751423585679817,0.0192035688027996,0.0181898728994003,0.0148714466371995,0.0160256948792004,0.0195953731658012,0.0185886483469009,0.0151434641439003,0.0163344228061,0.0200031726869998,0.0190040031100001,0.0154247991165999,0.0166544025943001,0.0204279669013001,0.019436986923699,0.0157159350073997,0.0169862571408999,0.015510976436099,0.0244962096380998,0.0138435047017005,0.00775991847620006,0.00651407848399899,0.0160332926745994,0.00262213646290022,0.00578657260599869,0.0142773584314,0.0230607780534999,0.0227317910413998,0.0176123357190008,0.00104018562450037,0.0110780671610993,-0.00618347461569968,-0.00581439933630001
61,"Kansas",0.00609123528739985,0.0442933575820893,0.0818199865880497,0.0102425547818008,39.048191,-95.677956,10519752366,0.467490183522208,0.0103692928042989,0.0840444964458496,0.0104989657864003,0.0864014778646272,0.0106316761964003,0.0889046618046252,0.0131488661006998,0.0657658740485599,0.0623337896157652,0.0751423585679817,0.053758316937266,0.00651407848399899,0.0160332926745994,0.00262213646290022,0.00578657260599869,0.0192035688027996,0.0181898728994003,0.0148714466371995,0.0160256948792004,0.0195953731658012,0.0185886483469009,0.0151434641439003,0.0163344228061,0.0200031726869998,0.0190040031100001,0.0154247991165999,0.0166544025943001,0.0204279669013001,0.019436986923699,0.0157159350073997,0.0169862571408999,0.0142773584314,0.0230607780534999,0.0227317910413998,0.0176123357190008,0.00104018562450037,0.0110780671610993,-0.00618347461569968,-0.00581439933630001,0.0372199793479009,0.0840462860090998,0.00104889408789965,0.0172092025470008
62,"Kansas",0.0146139017787004,0.0623337896157652,0.0442933575820893,0.00609123528739985,39.048191,-95.677956,10876457639,0.479081831870329,0.0102425547818008,0.0818199865880497,0.0103692928042989,0.0840444964458496,0.0104989657864003,0.0864014778646272,0.0106316761964003,0.0889046618046252,0.0751423585679817,0.053758316937266,0.056801788678054,0.0142773584314,0.0230607780534999,0.0227317910413998,0.0176123357190008,0.00651407848399899,0.0160332926745994,0.00262213646290022,0.00578657260599869,0.0192035688027996,0.0181898728994003,0.0148714466371995,0.0160256948792004,0.0195953731658012,0.0185886483469009,0.0151434641439003,0.0163344228061,0.0200031726869998,0.0190040031100001,0.0154247991165999,0.0166544025943001,0.00104018562450037,0.0110780671610993,-0.00618347461569968,-0.00581439933630001,0.0372199793479009,0.0840462860090998,0.00104889408789965,0.0172092025470008,-2.07329198005368e-05,-0.0231751076858995,0.0227694386177006,0.0119318816803986
